base_index,base,circular_mean_rad,circular_mean_deg,circular_variance,resultant_length_R,entropy_bits,largest_gap_deg,largest_gap_from,largest_gap_to,top_3_gap_sum_deg,top_5_gap_sum_deg,gap_distribution_deg,cluster_count,mean_cluster_density,isolated_points,top4_symmetry_score
3864,38.92018403680736,3.7429720486034053,214.45650122041076,0.9174658988477069,0.08253410115229307,3.2195370358443802,48.14936965372101,Upsilon_1S,K_long,123.67156167205756,178.59658561574014,"[48.149369653721, 43.889488150534, 31.632703867802, 29.346826958084, 25.578196985598, 19.952418472516, 19.532909262961, 17.180376629057, 14.629060398616, 12.934064550317, 10.795230643557, 10.732523549316, 10.401788192352, 7.530693372807, 6.749667482902, 6.165571685992, 6.007698788148, 5.453842927274, 5.260201173104, 5.161753169075, 3.8301153914, 3.254704640561, 2.608126063737, 2.605437627708, 2.394047193342, 2.227632284417, 2.091937436666, 1.545941714493, 1.351981288084, 0.831736117877, 0.173954327979]",4,7.75,1,0.024507768926320984
3865,38.92994598919784,3.737986034558142,214.17082365902422,0.9176813175059679,0.08231868249403203,3.2195370358443802,47.973481213840664,Upsilon_1S,K_long,123.66309160474088,177.918646578774,"[47.973481213841, 44.034417172553, 31.655193218347, 29.344817040877, 24.910737933156, 19.778461196692, 19.704162251887, 17.302479091573, 14.603402653881, 12.85921124553, 10.745179647884, 10.559197729338, 9.414842838424, 7.406898488658, 6.995763447005, 6.313084358672, 5.98263150667, 5.280878635683, 5.259840910345, 4.988808882244, 4.191403035547, 3.657262306308, 3.256837061973, 2.802505775876, 2.410700846937, 2.116449987022, 2.079544774632, 1.54583583542, 1.475167812062, 1.00426992022, 0.346533180744]",4,7.75,1,0.024527934173535555
3866,38.93970794158832,3.732995320448627,213.88487680379262,0.9178942264445933,0.08210577355540667,3.2195370358443802,47.79766095559713,Upsilon_1S,K_long,123.6546248207735,177.24097033903055,"[47.797660955597, 44.179290014087, 31.677673851089, 29.342807902797, 24.24353761546, 19.875348856069, 19.604571353905, 17.424534222122, 14.57775485515, 12.784386956981, 10.695148054047, 10.385939097619, 8.428280065349, 7.283151592528, 7.241764014131, 6.460539849335, 5.957573942309, 5.259480787238, 5.127738327481, 5.107981392208, 4.815931635774, 4.11929247755, 3.484476226225, 2.999497532276, 2.213352160319, 2.140953035299, 1.931514669691, 1.598306583847, 1.545729997389, 1.176736841322, 0.519045134805]",4,7.75,1,0.024548124796223897
3867,38.949469893978794,3.7279994720128053,213.598635773333,0.9181046305395261,0.08189536946047397,3.2195370358443802,47.621908833829586,Upsilon_1S,K_long,123.64616131797908,176.5635567224396,"[47.62190883383, 44.324106712348, 31.700145771802, 29.340799543328, 23.576595861133, 20.046469119477, 19.430748899491, 17.546542052056, 14.552116995834, 12.70959166545, 10.645135849196, 10.212747609657, 7.487669247465, 7.442099619723, 7.159452652633, 6.607938195859, 6.063710756865, 5.932526088627, 5.259120803692, 4.981413661606, 4.935151152438, 4.643121385261, 3.311757106768, 3.196412947506, 2.165446587791, 2.016079953193, 1.783541931575, 1.721397635067, 1.545624200374, 1.349136925483, 0.691490234473]",4,7.75,1,0.024568340842949628
3868,38.95923184636928,3.7229980544214714,213.3120756537671,0.9183125351285749,0.08168746487142506,3.2195370358443802,47.4462248034199,Upsilon_1S,K_long,123.63770109418573,175.88640555509915,"[47.44622480342, 44.468867304511, 31.722608986255, 29.338791961953, 22.90991249896, 20.217523086041, 19.256993788827, 17.668502612694, 14.526489069352, 12.634825351738, 10.595143020491, 10.03962322099, 7.733479210136, 7.035801637215, 6.999320563977, 6.755279436081, 6.456301248379, 5.907487939194, 5.843200835459, 5.258760959614, 4.762387872007, 4.470378086341, 3.393252072119, 3.139104903598, 2.189930650786, 1.844440997323, 1.818884174917, 1.635626522296, 1.545518444349, 1.521470216961, 0.863868524018]",4,7.75,1,0.024588582362400264
3869,38.968993798759755,3.7179906324720617,213.02517150982473,0.9185179460049665,0.0814820539950335,3.203723326306539,47.27060881929177,Upsilon_1S,K_long,123.6292441472225,175.20951666327312,"[47.270608819292, 44.613571827718, 31.745063500213, 29.33678515816, 22.24348735789, 20.388510799648, 19.083305977331, 17.79041593533, 14.500871069129, 12.56008799666, 10.545169555108, 9.8665658872, 7.979193965212, 7.934567988868, 6.912198514551, 6.902563607807, 6.704654220218, 5.882459487585, 5.470884698388, 5.258401254911, 4.589691506587, 4.297701694693, 3.590014956617, 2.966519572416, 2.214405230567, 1.967436702182, 1.693736759971, 1.621764774895, 1.545412729285, 1.487768403902, 1.036180047665]",4,7.75,1,0.02460884940338755
3870,38.97875575115023,3.712976770783424,212.73789839600346,0.9187208694107101,0.08127913058928998,3.203723326306539,47.095060836411,Upsilon_1S,K_long,123.62079047492145,174.53288987338055,"[47.095060836411, 44.758220319078, 31.767509319432, 29.334779131433, 21.577320267027, 20.559432304147, 18.909685420465, 17.912282051228, 14.475262988595, 12.485379581051, 10.495215440228, 9.693575563907, 8.869453271381, 8.224813575704, 7.565774036797, 7.049790748805, 6.788643252942, 5.857440727384, 5.258041689492, 4.485849717043, 4.417062011892, 4.125092166036, 3.786701651458, 2.794001068965, 2.238870333407, 2.090384781188, 1.865936598691, 1.545307055155, 1.424721702577, 1.339967538477, 1.208424849606]",4,7.75,1,0.02462914201484735
3871,38.98851770354071,3.707956033991337,212.45023136777084,0.9189213120297673,0.08107868797023263,3.203723326306539,46.91958080978414,Upsilon_1S,K_long,123.61234007511595,173.85652501199792,"[46.919580809784, 44.902812815665, 31.789946449667, 29.332773881256, 20.911411055626, 20.730287643345, 18.736132073727, 18.03410099162, 14.449664821187, 12.410700085764, 10.445280663051, 9.803976651118, 9.520652206775, 8.470338104564, 8.426560505901, 7.19696089681, 6.665135820723, 5.832431652177, 5.257682263263, 4.244499343677, 3.983312207054, 3.95254945613, 3.501196051888, 2.621549349028, 2.26332596558, 2.21328526585, 2.038069777254, 1.545201421933, 1.380602973983, 1.227754907462, 1.192223888139]",4,7.75,1,0.02464946024584048
3872,38.998279655931185,3.7029279869450287,212.16214549282415,0.9191192809810306,0.0808807190189694,3.203723326306539,46.74416869446133,Upsilon_1S,K_long,123.60389294564018,173.8357392137646,"[46.744168694461, 45.047349354515, 31.812374896664, 29.330769407118, 20.901076861006, 20.245759553118, 18.562645892663, 18.155872787711, 14.424076560347, 12.336049491668, 10.738138367463, 10.395365210784, 9.347795771508, 9.287013848021, 8.715767614685, 7.34407408952, 6.541676186256, 5.807432255557, 5.257322976134, 4.179846673767, 4.07200345774, 3.780073520777, 2.516923450697, 2.449164368432, 2.336138187651, 2.287772133348, 2.210136339754, 1.552714464904, 1.545095829591, 1.044537415043, 1.030864339097]",4,7.75,1,0.0246698041455531
3873,39.00804160832166,3.6978921949037633,211.87361586235406,0.9193147838111356,0.08068521618886434,3.191964359319434,46.56882444553331,Upsilon_1S,K_long,123.5954490843326,173.99601479369488,"[46.568824445533, 45.191829972634, 31.834794666165, 29.328765708504, 21.071800000858, 19.580365589077, 18.389226832856, 18.277597470679, 14.398498199525, 12.261427779652, 11.671938659585, 10.345469070649, 10.147134283457, 9.17500621385, 8.961102168901, 7.491130364599, 6.418264317932, 5.782442531126, 5.256963828012, 4.376305101914, 3.899574309917, 3.607664315821, 2.458943578044, 2.382136330242, 2.312208842972, 2.276846083041, 1.72475936643, 1.544990278102, 1.533031661474, 0.896908081377, 0.834049947071]",4,7.75,1,0.02469017376329702
3874,39.017803560712146,3.692848223734043,211.58461760234343,0.9195078284870858,0.08049217151291423,3.191964359319434,46.393548018132115,Upsilon_1S,K_long,123.58700848903155,174.1562283805185,"[46.393548018132, 45.336254706991, 31.857205763908, 29.326762784903, 21.242457106584, 18.915228993244, 18.39927507167, 18.21587484993, 14.372929732175, 12.605377766428, 12.186834930621, 11.006922032294, 10.295592229877, 9.206341829991, 9.00228348959, 7.638129759676, 6.294900184172, 5.757462472489, 5.256604818805, 4.572687541766, 3.727211856088, 3.435321797144, 2.581701468452, 2.554069792732, 2.336636100702, 2.104594448763, 1.896737722587, 1.54488476744, 0.749335849367, 0.637311681025, 0.549520432455]",4,7.75,1,0.024710569148509897
3875,39.02756551310262,3.6877956401066827,211.29512588485878,0.919698423388718,0.08030157661128196,3.232129278604483,46.218339367433344,Upsilon_1S,K_long,123.57857115757994,174.31638001520957,"[46.218339367433, 45.480623594523, 31.879608195624, 29.324760635801, 21.413048221829, 18.520905621801, 18.250349595517, 18.042589899554, 14.347371151759, 13.104845438827, 12.112270925499, 11.866377314413, 10.245734675713, 9.45148666067, 8.829627554554, 7.351461824472, 6.171583753428, 5.732492073255, 5.256245948421, 4.768994043544, 3.554916052171, 3.263045920671, 2.725936771193, 2.704411890269, 2.361053912788, 2.068649577355, 1.932409421547, 1.544779297577, 0.601820681272, 0.440649490644, 0.433610487873]",4,7.75,1,0.024730990350755985
3876,39.0373274654931,3.6827340116938476,211.00511593933982,0.9198865773009965,0.08011342269900344,3.232129278604483,46.04319844865338,Upsilon_1S,K_long,123.57013708781975,174.47646973870283,"[46.043198448653, 45.624936672128, 31.902001967038, 29.322759260687, 21.583573390196, 18.642489152162, 17.869371937434, 17.585727225946, 14.321822451744, 13.054812028099, 12.725500349499, 12.037735745227, 10.195896395413, 9.696536723599, 8.65703836461, 6.515596709354, 6.04831499418, 5.707531327045, 5.255887216769, 4.965224657426, 3.382686854129, 3.09083664237, 2.897737309554, 2.827074874861, 2.38546228547, 2.240494974674, 1.76029095738, 1.544673868487, 1.416361350812, 0.454362539389, 0.244063325662]",4,7.75,1,0.024751437419726473
3877,39.047089417883576,3.6776629073657925,210.71456306387174,0.9200722994061507,0.07992770059384938,3.232129278604483,45.86812521704822,Upsilon_1S,K_long,123.56170627759623,174.63649759189565,"[45.868125217048, 45.769193976676, 31.924387083872, 29.320758659051, 21.754032655249, 18.764025693813, 17.696220919321, 16.921361714749, 14.296283625602, 13.584291357024, 13.004797953915, 11.963229370765, 10.146077376247, 9.94149208138, 8.484515875669, 5.925093874937, 5.68258022748, 5.680054633247, 5.255528623756, 5.161379433542, 3.210524217962, 3.069471451705, 2.949690453564, 2.918693918245, 2.412273958448, 2.409861224983, 2.398732407415, 1.588239012293, 1.544568480142, 0.306961386044, 0.047553135856]",4,7.75,1,0.024771910405239662
3878,39.05685137027405,3.6725818973871127,210.42344263642954,0.9202555992756666,0.07974440072433346,3.232129278604483,45.913395544998025,K_short,Higgs,123.55327872475806,174.7964636156468,"[45.913395544998, 45.693119627919, 31.946763551841, 29.318758830379, 21.924426060509, 18.885515277786, 17.523136801003, 16.257252892293, 14.442750556261, 14.270754666814, 12.954803203507, 11.888751783087, 10.186352796556, 9.947396476546, 8.312060043682, 5.801920364236, 5.657638768191, 5.357458421975, 5.106289040347, 4.844835382814, 3.380723908507, 3.241139241494, 3.072258657684, 3.038428099714, 2.746617704345, 2.583986572534, 2.434250737557, 1.544463132515, 1.416253542357, 0.159617183604, 0.148881128946]",4,7.75,1,0.024792409357241554
3879,39.06661332266454,3.6674905536122426,210.13173012607928,0.9204364868621226,0.07956351313787739,3.232129278604483,46.05754141389289,K_short,Higgs,123.54485442715423,174.95636785077866,"[46.057541413893, 45.518181636605, 31.969131376656, 29.316759774164, 22.09475364946, 19.006957935084, 17.350119538312, 15.593400589106, 15.300878166277, 14.245235568864, 12.904827764116, 11.81430296319, 10.431118931612, 9.701257551568, 8.139670824638, 5.678794430647, 5.632706942812, 5.553461672761, 4.909572334412, 4.362336104681, 4.009938744919, 3.412740722729, 3.1947795185, 2.866398455466, 2.755632860752, 2.574607956757, 2.458630829416, 1.54435782558, 1.244334503682, 0.345239518873, 0.012329894466]",4,7.75,1,0.02481293432580638
3880,39.076375275055014,3.6623884496802397,209.8394011041384,0.9206149724908933,0.07938502750910674,3.232129278604483,46.20163162012479,K_short,Higgs,123.53643338263589,175.11621033807327,"[46.201631620125, 45.34331119849, 31.991490564021, 29.314761489894, 22.265015465543, 19.128353696679, 17.17716908712, 16.158674405934, 14.929804635877, 14.219726325244, 12.854871622996, 11.739882892085, 10.675790548976, 9.320313155462, 7.967348174571, 5.749389235892, 5.607784744985, 5.555716042765, 5.343569246294, 4.712931591638, 3.584275939176, 3.31725306726, 3.175364506623, 2.792312347948, 2.694435241343, 2.483001506778, 2.402664631611, 1.54425255931, 1.072481852422, 0.541522084006, 0.134900518931]",4,7.75,1,0.024833485361136443
3881,39.08613722744549,3.657275161208146,209.54643125525456,0.9207910668517253,0.07920893314827468,3.232129278604483,46.34566620042373,K_short,Higgs,123.52801558905608,175.2759911182775,"[46.345666200424, 45.168508268996, 32.013841119636, 29.312763977061, 22.43521155216, 19.249702593517, 17.0161394939, 17.004285403339, 14.266464863443, 14.194226929452, 12.804934767413, 11.665491550801, 10.920367711017, 8.927190688179, 7.795092049555, 6.324423583474, 5.945241161311, 5.582872168356, 5.432685169216, 4.516366761899, 3.755744934561, 3.439679335185, 2.816652540532, 2.52253841351, 2.507362775855, 2.341112455182, 2.230787685077, 1.544147333678, 0.900695544769, 0.737728874379, 0.282074094122]",4,7.75,1,0.024854062513563632
3882,39.09589917983597,3.6521502659835883,209.25279638844063,0.920964780990166,0.07903521900983403,3.232129278604483,46.48964519148592,K_short,Higgs,123.5196010442707,175.43571023209876,"[46.489645191486, 44.99377280359, 32.036183049195, 29.310767235156, 22.605341952672, 19.371004656515, 17.873273648626, 16.831468442926, 14.16873737499, 13.603381102808, 12.755017184643, 11.591128920385, 11.164850480047, 8.53421994403, 7.622902405701, 7.304899366118, 6.141017498917, 5.557969206579, 5.309701778657, 4.319877795113, 3.92714775257, 3.562058353463, 2.840983339172, 2.531714642854, 2.350707928173, 2.058977073366, 1.544042148658, 1.507182378052, 0.93385993998, 0.728975536957, 0.4291908686]",4,7.75,1,0.024874665833548686
3883,39.105661132226444,3.647013344155467,208.95847244800066,0.9211361262989051,0.07886387370109492,3.3485692939088962,46.63356862997372,K_short,Higgs,123.51118974613695,175.59536772020633,"[46.633568629974, 44.819104757776, 32.058516358387, 29.308771263668, 22.775406710401, 19.49225991656, 18.730077088375, 16.658718161872, 14.143257655368, 12.940553185122, 12.705118861977, 11.516794981902, 11.40923891832, 8.284996843889, 8.14140082295, 7.450779199166, 6.33671829856, 5.533075853312, 5.18676583977, 4.12346464125, 4.098484436848, 3.68439015326, 2.865304750065, 2.556057113977, 2.178943741576, 1.887232752727, 1.543937004221, 1.129915330751, 0.673574062884, 0.576250879829, 0.557321785259]",4,7.75,1,0.024895295371682006
3884,39.11542308461692,3.641863978423355,208.66343552438136,0.9213051145089748,0.07869488549102523,3.3485692939088962,46.77743655251435,K_short,Higgs,123.50278169251374,175.7549636232326,"[46.777436552514, 44.644504087103, 32.080841052896, 29.306776062093, 22.945405868626, 19.613468404512, 19.586550031198, 16.486034516215, 14.117787764103, 12.655239786716, 12.277980941701, 11.653533088031, 11.442489716435, 9.105003563746, 7.74873322497, 7.119009683677, 6.532343610046, 5.508192102221, 5.06387732127, 4.269755031, 3.927127250322, 3.806674765706, 2.889616779399, 2.580390195418, 2.007245810008, 1.715554679454, 1.543831900342, 1.325895096587, 0.723254165231, 0.385734245991, 0.159712702468]",4,7.75,1,0.024915951178684424
3885,39.125185037007405,3.6367017542248985,208.36766186490948,0.9214717576808615,0.07852824231913846,3.3485692939088962,46.921248995703465,K_short,Higgs,123.49437688126436,175.91449798177524,"[46.921248995703, 44.469970747159, 32.103157138402, 29.304781629921, 23.11533947059, 20.442692694947, 19.734630151201, 16.313417462031, 14.092327694714, 12.605379946171, 11.897733051319, 11.615664204013, 11.368213105083, 9.251379752337, 7.356217050208, 6.727893483135, 6.114053792907, 5.483317946975, 4.941036191897, 4.440959578591, 3.928912221906, 3.730865572389, 2.913919433358, 2.604713893366, 1.835614089794, 1.543942809876, 1.543726836994, 1.52179928734, 0.992678129965, 0.870200762202, 0.214212875507]",4,7.75,1,0.024936633305407324
3886,39.13494698939788,3.631526259921395,208.07112788442475,0.9216360681955159,0.07836393180448409,3.3485692939088962,47.06500599610028,K_short,Higgs,123.48597531025014,176.07397083638762,"[47.0650059961, 44.295504693574, 32.125464620576, 29.302787966645, 23.285207559493, 21.298505297273, 19.855745187428, 16.140866955436, 14.06687744073, 12.555539327668, 12.141838870266, 11.293965128963, 10.953602803682, 9.397699509755, 6.963852198881, 6.923367967538, 5.458453381252, 5.109485334263, 4.818242420424, 4.612098123144, 4.051102552936, 3.534679557557, 2.938212718121, 2.629028214004, 1.825322431362, 1.71762795281, 1.664048537302, 1.54362181415, 1.372397100369, 1.017090708095, 0.042757630203]",4,7.75,1,0.024957341802832732
3887,39.14470894178836,3.6263370869810356,207.77381017577866,0.9217980587452741,0.07820194125472586,3.3485692939088962,47.20870759023096,K_short,Higgs,123.47757697733591,176.23338222759025,"[47.208707590231, 44.12110588202, 32.147763505085, 29.300795071759, 23.455010178495, 22.153988055622, 19.976813543968, 15.96838295259, 14.041436995685, 12.505717918543, 12.385850606894, 11.21974576921, 10.29179657249, 9.54396287318, 6.990135579438, 6.571638571293, 5.433598398733, 4.783170708141, 4.69549597565, 4.173245789843, 4.105304052504, 3.338569155978, 2.962496639861, 2.657645818217, 2.653333163511, 1.913381142754, 1.49254910894, 1.4148852983, 1.200917507344, 1.163924040236, 0.128631533485]",4,7.75,1,0.024978076722074485
3888,39.154470894178836,3.621133830160071,207.4756855202147,0.9219577423246914,0.07804225767530854,3.3485692939088962,47.35235381458809,K_short,Higgs,123.46918188038995,176.39273219586502,"[47.352353814588, 43.946774268207, 32.170053797595, 29.298802944757, 23.624747370718, 23.009141187244, 20.097835251565, 15.795965409688, 14.016006353117, 12.62976832317, 12.455915706144, 11.145555006976, 9.690169879755, 9.630245342373, 7.014136309831, 6.179576067843, 5.408752993107, 4.954177377028, 4.572796826405, 4.295341963644, 3.489648501902, 3.142534317851, 3.101509692612, 2.986771204744, 2.677628748059, 2.109058906884, 1.321115761157, 1.310700795911, 1.243457230789, 1.029503987254, 0.29995465908]",4,7.75,1,0.02499883811437816
3889,39.16423284656931,3.615916087681307,207.1767308975954,0.9221151322213096,0.07788486777869044,3.3485692939088962,47.49594470563097,K_short,Higgs,123.46079001728205,176.62156651159626,"[47.495944705631, 43.772509807889, 32.192335503762, 29.296811585134, 23.86396490918, 23.794419179242, 20.218810340935, 15.623614282971, 13.990585506573, 12.873592081001, 12.406132677831, 11.071392823432, 9.836320566588, 8.968948945424, 7.03812779501, 5.787664589024, 5.383917158068, 5.125118173207, 4.450144941545, 4.417391105327, 4.321330693581, 3.011036418931, 2.946574993421, 2.701914973815, 2.304661294865, 2.098101999825, 1.457421012374, 1.149748450441, 1.07209519831, 0.858156496594, 0.471211790067]",4,7.75,1,0.025019626031121553
3890,39.17399479895979,3.610683461410076,206.87692349648458,0.9222702420063497,0.07772975799365037,3.3485692939088962,47.6394802997842,K_short,Higgs,123.45240138588161,177.4656818165449,"[47.639480299784, 43.598312456861, 32.214608629237, 29.294820992384, 24.718459438279, 23.964025647108, 20.339738842767, 15.451329528718, 13.965174449603, 13.117321942241, 12.356368820975, 10.997259199764, 9.982414970752, 8.30790721389, 7.062110041062, 5.395904035418, 5.359090887315, 5.295993140041, 5.152692604231, 4.539393245855, 4.327540289959, 3.035292288578, 2.750691132977, 2.726191846939, 2.500188356315, 1.604084726842, 1.095080719603, 0.978447133321, 0.900799157396, 0.686874991897, 0.642402969888]",4,7.75,1,0.025040440523815086
3891,39.18375675135027,3.605435557027414,206.57624072406986,0.9224230855253457,0.07757691447465426,3.3485692939088962,47.782960633439835,K_short,Higgs,123.44401598406554,178.3094721412527,"[47.78296063344, 43.424182170956, 32.236873179669, 29.292831166002, 25.572624991185, 24.133566817319, 20.46062078772, 15.279111103248, 13.939773175764, 13.360957968681, 12.306624122959, 10.923154117177, 10.12845312929, 7.647119980172, 7.086083054068, 5.983734444636, 5.466802320852, 5.334274174554, 5.004294307697, 4.661348416158, 4.204982840561, 3.059538819834, 2.750459373586, 2.695640140808, 2.554882686857, 1.750691976503, 0.813528241946, 0.807211766366, 0.729569064615, 0.515659429738, 0.092445597639]",4,7.75,1,0.025061281644102464
3892,39.19351870374075,3.600171984200301,206.27466021591653,0.9225736768887336,0.07742632311126638,3.3485692939088962,47.926385742953734,K_short,Higgs,123.43563380970383,179.15293769953004,"[47.926385742954, 43.250118906052, 32.259129160699, 29.290842105484, 26.426461784342, 24.303042732833, 20.581456206425, 15.106958962923, 13.914381678622, 12.694696601935, 12.256898571179, 10.849077556892, 10.274435079206, 7.110046840101, 6.98658707683, 5.904652805247, 5.637545758923, 5.309467013497, 4.78325664714, 4.612835306633, 4.082472562295, 3.083776018845, 2.891016697869, 2.774717559906, 2.359149605443, 1.897242798504, 0.984587649604, 0.909803620124, 0.636042306186, 0.55840487658, 0.34450976673]",4,7.75,1,0.025082149443760585
3893,39.20328065613123,3.5948923567487876,205.97215984554342,0.922722030462386,0.07727796953761407,3.3485692939088962,48.06975566465202,K_short,Higgs,123.42725486067793,179.99607870499705,"[48.069755664652, 43.076122618063, 32.281376577963, 29.288853810326, 27.279970033993, 24.472453436575, 20.702245129487, 14.934873064141, 13.888999951744, 12.207192153039, 11.936281576534, 10.775029500149, 10.420360857471, 7.134001405232, 6.326308336575, 5.808223497498, 5.733191569311, 5.284669397861, 4.905117969675, 4.221526933081, 3.960009424134, 3.108003891746, 3.086318076982, 2.798966412042, 2.163491839163, 2.04373722996, 1.911667187522, 1.155581236185, 0.464938709429, 0.387306549938, 0.173425959528]",4,7.75,1,0.02510304397470098
3894,39.213042608521704,3.5895962928100804,205.66871773382405,0.9228681608581176,0.07713183914188242,3.3485692939088962,48.21307043482343,K_short,Higgs,123.41887913486451,180.8388953710709,"[48.213070434823, 42.902193262947, 32.303615437094, 29.286866280026, 28.13314995618, 24.641798971425, 20.822987587477, 14.762853363344, 13.863627988706, 12.15750485596, 11.178158298144, 10.701009928205, 10.566230501024, 7.157946755522, 5.978835579779, 5.666283592277, 5.561796291065, 5.259881321369, 5.02693241461, 3.837593395081, 3.830369087993, 3.281544327582, 3.132222444672, 2.91314535815, 2.823205936132, 2.190175307955, 1.967909338492, 1.326509044971, 0.293900932785, 0.216274041383, 0.002407964828]",5,6.2,1,0.025123965288968878
3895,39.22280456091218,3.5842834149990206,205.36431225818163,0.9230120829241627,0.07698791707583727,3.3485692939088962,48.356330089725866,K_short,Higgs,123.41050663014536,181.68138791097397,"[48.356330089726, 42.728330796704, 32.325845743716, 29.28487951408, 28.986001766748, 24.811079380225, 20.775139350307, 14.590899817015, 13.838265783089, 12.10783666737, 10.712044046767, 10.627018822333, 10.420326574971, 7.181882897031, 5.98083778829, 5.390466927148, 5.23510277775, 5.148700012761, 5.006512676956, 3.914238385367, 3.715224444165, 3.476695499056, 3.43936167241, 3.156431683749, 2.847436138307, 2.336557069535, 1.77240205395, 1.497371119204, 0.168544260637, 0.122928932985, 0.045307307645]",5,6.2,1,0.02514491343874495
3896,39.232566513302665,3.5789533505654125,205.0589220616031,0.9231538117356298,0.07684618826437019,3.3485692939088962,48.499534665582196,K_short,Higgs,123.40213734440351,182.52355653773375,"[48.499534665582, 42.55453517537, 32.348067503451, 29.838525681343, 29.282893511987, 24.932317372577, 20.724902470313, 14.419012381672, 13.764935995278, 12.05818757471, 10.85780153157, 10.553056163825, 9.662786215393, 7.205809835811, 5.854838493469, 5.270420794919, 5.219203434238, 5.21033376074, 4.914946522305, 4.346995423788, 3.671771640752, 3.592902540445, 3.180631615099, 3.048504587466, 2.871657024697, 2.482882551712, 1.576969936101, 1.542573807585, 0.339430760093, 0.125593694505, 0.047977333203]",5,6.2,1,0.029728316746355222
3897,39.24232846569314,3.5736057315475844,204.75252606143766,0.9232933625849404,0.07670663741505954,3.3485692939088962,48.642684198582465,K_short,Higgs,123.39377127552436,183.36540146417693,"[48.642684198582, 42.380806355027, 32.370280721915, 30.69072191541, 29.280908273243, 24.930627081882, 20.674684899627, 14.247191013879, 13.568752709506, 12.008557565435, 11.003502992267, 10.47912193399, 8.905537027967, 7.229727577907, 5.915270021857, 5.683597735301, 5.392094791844, 5.185574264077, 5.048005769057, 3.866772801966, 3.687731666104, 3.470627653008, 3.204822244838, 2.895868601421, 2.657797734385, 2.629151791464, 1.542469228531, 1.38161293556, 0.510251576725, 0.296429008257, 0.218817908969]",5,6.2,1,0.02968719006092172
3898,39.25209041808362,3.5682401949222755,204.4451034579846,0.9234307509722721,0.07656924902772788,3.3485692939088962,48.78577872488275,K_short,Higgs,123.38540842139344,184.20692290293286,"[48.785778724883, 42.207144291792, 32.392485404719, 31.542590684192, 29.278923797348, 24.928937440699, 20.624486625567, 14.075435670237, 13.372644809205, 11.958946627007, 11.14914846566, 10.405216114152, 8.148578821436, 7.253636129362, 6.915209136679, 5.513722034267, 5.512422778178, 5.160824281509, 4.876873888362, 4.061699031953, 3.348399750971, 3.229003579076, 3.028721237389, 2.920070874594, 2.775364825738, 2.267241014484, 1.542364689663, 1.186331002981, 0.681006753677, 0.467198676758, 0.389592837463]",5,6.2,1,0.029646192746999443
3899,39.261852370474095,3.5628563827508435,204.13663374287037,0.9235659925959975,0.07643400740400257,3.3327555843710557,48.9288182806068,K_short,Higgs,123.37704877990112,185.0481210664441,"[48.928818280607, 42.033548941828, 32.414681557467, 32.394132202742, 29.276940083801, 24.927248448602, 20.574307635458, 13.903746307387, 13.176612244869, 11.909354746904, 11.294737988515, 10.331338685656, 7.914764119201, 7.391911404706, 7.277535496211, 5.635302552893, 5.341313578889, 5.136083806787, 4.705807748953, 4.256550379919, 3.253175623915, 3.226218803478, 2.944263850325, 2.921521691442, 2.369963971279, 1.876834329169, 1.542260190954, 0.991124089067, 0.851696334057, 0.637902743121, 0.560302161798]",5,6.2,1,0.02960532419384197
3900,39.27161432286457,3.5574539423215525,203.82709670720115,0.9236991033431327,0.07630089665686732,3.3327555843710557,49.0718029018449,K_short,Higgs,124.17716984908182,185.88899616694258,"[49.071802901845, 41.860020261333, 33.245346685904, 32.43686918576, 29.274957132101, 24.925560105163, 20.524147916643, 13.732122882012, 12.980654967039, 11.859781912612, 11.440271597566, 10.257489629862, 8.913935221614, 7.301425684485, 6.635534586868, 5.756836378397, 5.170270094262, 5.11135283367, 4.534807307668, 4.451326895027, 3.277338385456, 3.104084779702, 3.067622425454, 2.968447534721, 1.711459701568, 1.542155732378, 1.486577579938, 1.02232036093, 0.808541250413, 0.795992144568, 0.730945925042]",5,6.2,1,0.029564583794542836
3901,39.28137627525505,3.552032526287736,203.51647244947893,0.9238300992798122,0.07616990072018782,3.3327555843710557,49.21473262465162,K_short,Higgs,124.99752517953456,186.7295484164752,"[49.214732624652, 41.686558206551, 34.096234348332, 32.459048295193, 29.272974941748, 24.923872409958, 20.47400745647, 13.560565350833, 12.7847729263, 11.810228111632, 11.585749329512, 10.183668928146, 9.912722695881, 7.325306700206, 5.879448177184, 5.878323541427, 5.086631355921, 4.999292281165, 4.646028626393, 4.363872521388, 3.301491869793, 3.213667064615, 2.992621933877, 2.981997648845, 1.542051313909, 1.192878877322, 1.09647066838, 1.053208262198, 0.979114241665, 0.901524170228, 0.600935120276]",5,6.2,1,0.029523970946002696
