base,score,base_index
37.90494098819764,0.0221067880580687,3760
17.89293858771754,0.0221243010820872,1710
10.678855771154227,0.0222425271964617,971
38.51018203640728,0.0222586525821374,3822
43.42044408881777,0.0222994249841838,4325
5.309781956391278,0.0223227413676298,421
11.938147629525904,0.0223627090613681,1100
9.29265853170634,0.0225334235566052,829
2.6740548109621924,0.0225459627171348,151
18.537227445489098,0.0225466390503298,1776
12.816723344668931,0.0226315443029119,1190
6.84240848169634,0.0226339763159007,578
2.625245049009802,0.0226413302532233,146
5.231686337267454,0.0226802797157526,413
4.938827765553111,0.0227547237388619,383
4.899779955991198,0.0227628255706758,379
6.012642528505701,0.0227789650046723,493
18.439607921584315,0.0228370403356499,1766
4.235967193438688,0.0228471330171126,311
19.786757351470293,0.0228987750411429,1904
27.47917583516703,0.0229305210013432,2692
9.155991198239647,0.0229460288644456,815
7.193838767753551,0.0229599698523216,614
10.903380676135226,0.0229708370408223,994
15.354830966193235,0.023107516311006,1450
20.606761352270453,0.0231659990202574,1988
34.16611322264453,0.0231885577364779,3377
8.170034006801359,0.023191220240834,714
6.442168433686737,0.0233028883757306,537
2.332386477295459,0.0233333234901297,116
20.44080816163233,0.0233449296637654,1971
3.0840568113622724,0.023346800294505,193
34.74206841368274,0.0233469502144339,3436
23.42796559311862,0.0233588708125618,2277
46.07569513902781,0.0233814986895252,4597
28.92394478895779,0.0234239020044522,2840
19.48413682736547,0.0234319303313164,1873
10.41528305661132,0.02348860288376,944
6.822884576915383,0.0234927971565869,576
2.508101620324065,0.023517280239318,134
3.367153430686137,0.0235965794988594,222
26.1125025005001,0.0236185486890538,2552
8.150510102020403,0.0236441778957103,712
40.60900180036008,0.0236678036335592,4037
34.66397279455892,0.023679646598314,3428
8.043128625725144,0.0237348782955231,701
1.8930986197239448,0.0238018420657517,71
5.495259051810362,0.0238574617353469,440
5.436687337467493,0.0239284633371263,434
7.39883976795359,0.0239524587953657,635
21.260812162432483,0.0239854162092833,2055
6.227405481096219,0.0239910972537022,515
35.40588117623525,0.0240225118250212,3504
21.49509901980396,0.0240418030790368,2079
10.805761152230446,0.0240421582147142,984
4.07001400280056,0.0240456933925946,294
10.239567913582716,0.024068001391321,926
7.847889577915583,0.0240874214883284,681
5.514782956591319,0.0241774818373663,442
20.499379875975198,0.0242416731371853,1977
30.2125225045009,0.0244167878267679,2972
6.89121824364873,0.024428416474969,583
30.153950790158028,0.0244304041613214,2966
1.317143428685737,0.0245095934418441,12
25.839167833566712,0.0245724576705232,2524
6.0907381476295255,0.0245749423912762,501
12.01624324864973,0.0246065513010634,1108
38.23684736947389,0.0246541396624885,3794
2.8985797159431885,0.0246903535786046,174
15.735547109421884,0.0247193654892464,1489
9.741708341668332,0.0248256944145226,875
8.11146229245849,0.0248277308539497,708
10.659331866373272,0.024862377860215,969
11.840528105621123,0.0249056922345858,1090
33.67801560312063,0.0251066091485149,3327
5.329305861172235,0.0251222477720529,423
4.850970194038808,0.0254083810588402,374
16.867933586717342,0.0254215219222493,1605
40.07209441888378,0.0254226464579972,3982
4.538587717543509,0.0254703044614619,342
41.13614722944589,0.0255985482215092,4091
17.619603920784154,0.0257103876394006,1682
2.976675335067013,0.0257240891990992,182
3.699059811962393,0.0257363292522767,256
22.11986397279456,0.0257557692167012,2143
2.0980996199239845,0.0257570727151993,92
11.518383676735343,0.0257641828032318,1057
8.73622724544909,0.0258238822970494,772
1.5904780956191238,0.0258305877261495,40
7.418363672734546,0.0258473597704467,637
