base_index,base,top_k,selected_gaps,midpoint_angles_deg,midpoint_x,midpoint_y,area,centroid_x,centroid_y,centroid_radius,side_lengths,angular_spacing_deg,symmetry_score
4231,42.502820564112824,3,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""Upsilon_1S -> tau""]","[133.272565612271, 277.889079343883, 311.951959490767]","[-0.685469801884, 0.137255751046, 0.668507270254]","[0.728101058031, -0.99053564237, -0.743705606822]",0.5580508677650462,0.04009773980518442,-0.3353800637202338,0.3377685833206996,"[1.905410570824, 0.585792832928, 1.999867188235]","[144.616513731612, 34.062880146884, 181.320606121505]",0.017155185378015886
4231,42.502820564112824,4,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""Upsilon_1S -> tau"", ""proton -> Delta_1232""]","[35.442657873007, 133.272565612271, 277.889079343883, 311.951959490767]","[0.814696283238, -0.685469801884, 0.137255751046, 0.668507270254]","[0.579887890956, 0.728101058031, -0.99053564237, -0.743705606822]",1.5616894739952514,0.23374737566350093,-0.10656307505116314,0.25689204852220254,"[1.507469875601, 1.905410570824, 0.585792832928, 1.331642209784]","[97.829907739264, 144.616513731612, 34.062880146884, 83.49069838224]",0.031033530712078844
4231,42.502820564112824,5,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""Upsilon_1S -> tau"", ""proton -> Delta_1232"", ""B_plus -> electron""]","[35.442657873007, 133.272565612271, 217.289591102232, 277.889079343883, 311.951959490767]","[0.814696283238, -0.685469801884, -0.79558355736, 0.137255751046, 0.668507270254]","[0.579887890956, 0.728101058031, -0.605843876967, -0.99053564237, -0.743705606822]",2.2050475367971805,0.027881189058820845,-0.20641923543435725,0.20829369040044954,"[1.507469875601, 1.338482024068, 1.009047535885, 0.585792832928, 1.331642209784]","[97.829907739264, 84.01702548996, 60.599488241651, 34.062880146884, 83.49069838224]",0.04822751198855065
4231,42.502820564112824,6,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""Upsilon_1S -> tau"", ""proton -> Delta_1232"", ""B_plus -> electron"", ""K_short -> proton""]","[11.430353102603, 35.442657873007, 133.272565612271, 217.289591102232, 277.889079343883, 311.951959490767]","[0.980166325807, 0.814696283238, -0.685469801884, -0.79558355736, 0.137255751046, 0.668507270254]","[0.198176622624, 0.579887890956, 0.728101058031, -0.605843876967, -0.99053564237, -0.743705606822]",2.342456069788724,0.18659537851680286,-0.13898659242466746,0.23266952563163393,"[0.416033445001, 1.507469875601, 1.338482024068, 1.009047535885, 0.585792832928, 0.99210558967]","[24.012304770404, 97.829907739264, 84.01702548996, 60.599488241651, 34.062880146884, 59.478393611836]",0.04583902270859878
4232,42.5125825165033,3,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""Upsilon_1S -> tau""]","[133.076997997435, 277.783869574626, 311.800568170804]","[-0.682980587183, 0.135436642779, 0.666539862693]","[0.730436525326, -0.990786009082, -0.745469390009]",0.5574590890293085,0.039665306096175544,-0.3352729579217377,0.33761115624530924,"[1.905889234781, 0.585022113938, 1.999875925041]","[144.706871577192, 34.016698596178, 181.27642982663]",0.01714612932902487
4232,42.5125825165033,4,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""Upsilon_1S -> tau"", ""proton -> Delta_1232""]","[34.99953307429, 133.076997997435, 277.783869574626, 311.800568170804]","[0.81915671856, -0.682980587183, 0.135436642779, 0.666539862693]","[0.573569760742, 0.730436525326, -0.990786009082, -0.745469390009]",1.5601183032696984,0.23453815921224247,-0.10806227825587925,0.25823555934169534,"[1.510305819077, 1.905889234781, 0.585022113938, 1.327838915648]","[98.077464923145, 144.706871577192, 34.016698596178, 83.198964903485]",0.030871659849284753
4232,42.5125825165033,5,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""Upsilon_1S -> tau"", ""proton -> Delta_1232"", ""B_plus -> electron""]","[34.99953307429, 133.076997997435, 216.824305482535, 277.783869574626, 311.800568170804]","[0.81915671856, -0.682980587183, -0.800477186691, 0.135436642779, 0.666539862693]","[0.573569760742, 0.730436525326, -0.599363223419, -0.990786009082, -0.745469390009]",2.205402714050298,0.02753509003165302,-0.20632246728859024,0.20815172757174663,"[1.510305819077, 1.334980457782, 1.014468576807, 0.585022113938, 1.327838915648]","[98.077464923145, 83.7473074851, 60.959564092092, 34.016698596178, 83.198964903485]",0.048521324935619704
4232,42.5125825165033,6,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""Upsilon_1S -> tau"", ""proton -> Delta_1232"", ""B_plus -> electron"", ""Sigma_plus -> Higgs""]","[34.99953307429, 84.316819282574, 133.076997997435, 216.824305482535, 277.783869574626, 311.800568170804]","[0.81915671856, 0.099027645056, -0.682980587183, -0.800477186691, 0.135436642779, 0.666539862693]","[0.573569760742, 0.995084682585, 0.730436525326, -0.599363223419, -0.990786009082, -0.745469390009]",2.4655071996422984,0.039450515869109436,-0.006087942309717524,0.039917492956162766,"[0.834422382156, 0.825575873213, 1.334980457782, 1.014468576807, 0.585022113938, 1.327838915648]","[49.317286208285, 48.76017871486, 83.7473074851, 60.959564092092, 34.016698596178, 83.198964903485]",0.058932338753312316
4233,42.52234446889378,3,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""Upsilon_1S -> tau""]","[132.881499229487, 277.678696843022, 311.649230146074]","[-0.680484295843, 0.133617718474, 0.664568496656]","[0.732762664927, -0.99103294865, -0.747227350444]",0.5568666255288051,0.03923397309576696,-0.33516587805563947,0.33745439759719703,"[1.906366545841, 0.584251571302, 1.999884361709]","[144.797197613535, 33.970533303051, 181.232269083413]",0.017137086019196463
4233,42.52234446889378,4,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""Upsilon_1S -> tau"", ""proton -> Delta_1232""]","[34.556564271562, 132.881499229487, 277.678696843022, 311.649230146074]","[0.823566612302, -0.680484295843, 0.133617718474, 0.664568496656]","[0.567219565161, 0.732762664927, -0.99103294865, -0.747227350444]",1.558524684551403,0.23531713289727768,-0.10956951725141648,0.25957586972926333,"[1.513133719197, 1.906366545841, 0.584251571302, 1.324028358731]","[98.324934957925, 144.797197613535, 33.970533303051, 82.907334125488]",0.03071152496127699
4233,42.52234446889378,5,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""Upsilon_1S -> tau"", ""proton -> Delta_1232"", ""B_plus -> electron""]","[34.556564271562, 132.881499229487, 216.359183660238, 277.678696843022, 311.649230146074]","[0.823566612302, -0.680484295843, -0.805316332545, 0.133617718474, 0.664568496656]","[0.567219565161, 0.732762664927, -0.592845346222, -0.99103294865, -0.747227350444]",2.205707219236988,0.02719043980889042,-0.20622468304548897,0.20800947073201564,"[1.513133719197, 1.331472732207, 1.019877698006, 0.584251571302, 1.324028358731]","[98.324934957925, 83.477684430751, 61.319513182784, 33.970533303051, 82.907334125488]",0.048818634434192446
4233,42.52234446889378,6,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""Upsilon_1S -> tau"", ""proton -> Delta_1232"", ""B_plus -> electron"", ""electron -> K_long""]","[34.556564271562, 132.881499229487, 216.359183660238, 239.755490082823, 277.678696843022, 311.649230146074]","[0.823566612302, -0.680484295843, -0.805316332545, -0.503691201996, 0.133617718474, 0.664568496656]","[0.567219565161, 0.732762664927, -0.592845346222, -0.863883772872, -0.99103294865, -0.747227350444]",2.272899129412575,-0.06128983382530995,-0.31583453134990264,0.32172642869889745,"[1.513133719197, 1.331472732207, 0.405511464819, 0.649868889094, 0.584251571302, 1.324028358731]","[98.324934957925, 83.477684430751, 23.396306422584, 37.9232067602, 33.970533303051, 82.907334125488]",0.03420364371206185
4234,42.532106421284254,3,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232""]","[34.113751370796, 132.686069266929, 311.49794538445]","[0.827925753661, -0.677980964778, 0.662593190383]","[0.56083771844, 0.735079459242, -0.748979481734]",1.0006351776527291,0.2708459930885962,0.18231256531582307,0.326489545688961,"[1.515953570818, 1.999892498554, 1.320210571974]","[98.572317896133, 178.811876117521, 82.615805986346]",0.02487072358812335
4234,42.532106421284254,4,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232"", ""Upsilon_1S -> tau""]","[34.113751370796, 132.686069266929, 277.573561126745, 311.49794538445]","[0.827925753661, -0.677980964778, 0.131798984352, 0.662593190383]","[0.56083771844, 0.735079459242, -0.99127646382, -0.748979481734]",1.5569086573205764,0.23608424090449245,-0.1110846919681642,0.2609129693846443,"[1.515953570818, 1.90684250506, 0.583481205082, 1.320210571974]","[98.572317896133, 144.887491859816, 33.924384257705, 82.615805986346]",0.030553098266806987
4234,42.532106421284254,5,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232"", ""Upsilon_1S -> tau"", ""B_plus -> electron""]","[34.113751370796, 132.686069266929, 215.894225536615, 277.573561126745, 311.49794538445]","[0.827925753661, -0.677980964778, -0.810100732931, 0.131798984352, 0.662593190383]","[0.56083771844, 0.735079459242, -0.586290715008, -0.99127646382, -0.748979481734]",2.205961065715736,0.02684724613744551,-0.20612589657621366,0.2078669282606363,"[1.515953570818, 1.327958873811, 1.025274857859, 0.583481205082, 1.320210571974]","[98.572317896133, 83.208156269686, 61.67933559013, 33.924384257705, 82.615805986346]",0.04911950328247458
4234,42.532106421284254,6,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232"", ""Upsilon_1S -> tau"", ""B_plus -> electron"", ""electron -> K_long""]","[34.113751370796, 132.686069266929, 215.894225536615, 239.267065029459, 277.573561126745, 311.49794538445]","[0.827925753661, -0.677980964778, -0.810100732931, -0.51103709698, 0.131798984352, 0.662593190383]","[0.56083771844, 0.735079459242, -0.586290715008, -0.8595586574, -0.99127646382, -0.748979481734]",2.2740983092821025,-0.06280014438208231,-0.31503135671343846,0.32122984582245795,"[1.515953570818, 1.327958873811, 0.405110388273, 0.656191898754, 0.583481205082, 1.320210571974]","[98.572317896133, 83.208156269686, 23.372839492844, 38.306496097286, 33.924384257705, 82.615805986346]",0.0343264037642876
4235,42.54186837367474,3,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232""]","[33.671094278041, 132.490708068298, 311.346713853836]","[0.832233935269, -0.675470630926, 0.660613962109]","[0.554424635984, 0.737386890822, -0.750725777542]",0.999590607654766,0.2724590888176162,0.1803619164215358,0.326748184347786,"[1.518765368851, 1.99990033589, 1.316385588312]","[98.819613790257, 178.856005785538, 82.324380424205]",0.02485253920429936
4235,42.54186837367474,4,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232"", ""Upsilon_1S -> tau""]","[33.671094278041, 132.490708068298, 277.468462403488, 311.346713853836]","[0.832233935269, -0.675470630926, 0.129980446624, 0.660613962109]","[0.554424635984, 0.737386890822, -0.991516557348, -0.750725777542]",1.5552702615030767,0.2368394282691733,-0.11260770202087791,0.26224684809791654,"[1.518765368851, 1.907317113493, 0.582711015338, 1.316385588312]","[98.819613790257, 144.97775433519, 33.878251450348, 82.324380424205]",0.03039635257426796
4235,42.54186837367474,5,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232"", ""Upsilon_1S -> tau"", ""B_plus -> electron""]","[33.671094278041, 132.490708068298, 215.429431013012, 277.468462403488, 311.346713853836]","[0.832233935269, -0.675470630926, -0.814830129957, 0.129980446624, 0.660613962109]","[0.554424635984, 0.737386890822, -0.57969980103, -0.991516557348, -0.750725777542]",2.206164268297608,0.026505516623986036,-0.2060261218227753,0.20772410857875273,"[1.518765368851, 1.324438909058, 1.030660014943, 0.582711015338, 1.316385588312]","[98.819613790257, 82.938722944714, 62.039031390476, 33.878251450348, 82.324380424205]",0.04942399579154431
4235,42.54186837367474,6,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232"", ""Upsilon_1S -> tau"", ""B_plus -> electron"", ""electron -> K_long""]","[33.671094278041, 132.490708068298, 215.429431013012, 238.778811833184, 277.468462403488, 311.346713853836]","[0.832233935269, -0.675470630926, -0.814830129957, -0.518343290448, 0.129980446624, 0.660613962109]","[0.554424635984, 0.737386890822, -0.57969980103, -0.855172633594, -0.991516557348, -0.750725777542]",2.2752499669121216,-0.06430261788801613,-0.31421720711792234,0.3207292938230612,"[1.518765368851, 1.324438909058, 0.40470943587, 0.662505346088, 0.582711015338, 1.316385588312]","[98.819613790257, 82.938722944714, 23.349380820172, 38.689650570304, 33.878251450348, 82.324380424205]",0.03445000452289953
4236,42.551630326065215,3,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232""]","[33.228592899427, 132.295415592165, 311.195535522162]","[0.836490953195, -0.672953331245, 0.658630830072]","[0.547980734354, 0.739684942369, -0.752466231587]",0.9985243869987777,0.2740561506739055,0.1783998150451562,0.3270065255164556,"[1.521569108255, 1.99990787403, 1.312553440674]","[99.066822692739, 178.900119929996, 82.033057377265]",0.024834387775032486
4236,42.551630326065215,4,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232"", ""Upsilon_1S -> tau""]","[33.228592899427, 132.295415592165, 277.363400650965, 311.195535522162]","[0.836490953195, -0.672953331245, 0.128162111487, 0.658630830072]","[0.547980734354, 0.739684942369, -0.991753231998, -0.752466231587]",1.5536095374684042,0.23758264087714714,-0.1141384467157271,0.26357749574809747,"[1.521569108255, 1.907790372194, 0.581941002132, 1.312553440674]","[99.066822692739, 145.0679850588, 33.832134871197, 82.033057377265]",0.03024126126613669
4236,42.551630326065215,5,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232"", ""Upsilon_1S -> tau"", ""B_plus -> electron""]","[33.228592899427, 132.295415592165, 214.964799990869, 277.363400650965, 311.195535522162]","[0.836490953195, -0.672953331245, -0.819504269836, 0.128162111487, 0.658630830072]","[0.547980734354, 0.739684942369, -0.57307307712, -0.991753231998, -0.752466231587]",2.2063168432429916,0.026165258734424546,-0.2059253727965844,0.20758102014888463,"[1.521569108255, 1.320912864399, 1.036033128032, 0.581941002132, 1.312553440674]","[99.066822692739, 82.669384398703, 62.398600660097, 33.832134871197, 82.033057377265]",0.04973217783117296
4236,42.551630326065215,6,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232"", ""Upsilon_1S -> tau"", ""B_plus -> electron"", ""electron -> K_long""]","[33.228592899427, 132.295415592165, 214.964799990869, 238.29073039046, 277.363400650965, 311.195535522162]","[0.836490953195, -0.672953331245, -0.819504269836, -0.525609292846, 0.128162111487, 0.658630830072]","[0.547980734354, 0.739684942369, -0.57307307712, -0.85072608475, -0.991753231998, -0.752466231587]",2.2763540565029055,-0.06579716652898471,-0.3133921581221371,0.32022478338769084,"[1.521569108255, 1.320912864399, 0.404308607559, 0.668809169632, 0.581941002132, 1.312553440674]","[99.066822692739, 82.669384398703, 23.325930399591, 39.072670260506, 33.832134871197, 82.033057377265]",0.034574454657062804
4237,42.56139227845569,3,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232""]","[32.786247141164, 132.100191797138, 311.044410357384]","[0.840696606947, -0.670429102713, 0.656643812502]","[0.541506431235, 0.741973596724, -0.754200837644]",0.9974365540989123,0.2756371055785813,0.17642639677153768,0.3272645526932699,"[1.524364784044, 1.999915113287, 1.30871416198]","[99.313944655974, 178.944218560247, 81.74183678378]",0.024816269210344733
4237,42.56139227845569,4,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232"", ""Upsilon_1S -> tau""]","[32.786247141164, 132.100191797138, 277.258375846908, 311.044410357384]","[0.840696606947, -0.670429102713, 0.126343985128, 0.656643812502]","[0.541506431235, 0.741973596724, -0.991986490544, -0.754200837644]",1.5519265260276927,0.23831382546587648,-0.11567682505737628,0.26490490230181674,"[1.524364784044, 1.908262282221, 0.581171165526, 1.30871416198]","[99.313944655974, 145.15818404977, 33.786034510477, 81.74183678378]",0.030087798283902165
4237,42.56139227845569,5,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232"", ""Upsilon_1S -> tau"", ""B_plus -> electron""]","[32.786247141164, 132.100191797138, 214.500332371703, 277.258375846908, 311.044410357384]","[0.840696606947, -0.670429102713, -0.824122902897, 0.126343985128, 0.656643812502]","[0.541506431235, 0.741973596724, -0.566411017655, -0.991986490544, -0.754200837644]",2.2064188082583387,0.025826479793384528,-0.20582366357696041,0.20743767147449346,"[1.524364784044, 1.317380766278, 1.041394156098, 0.581171165526, 1.30871416198]","[99.313944655974, 82.400140574565, 62.758043475205, 33.786034510477, 81.74183678378]",0.050044116877343475
4237,42.56139227845569,6,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232"", ""Upsilon_1S -> tau"", ""B_plus -> electron"", ""electron -> K_long""]","[32.786247141164, 132.100191797138, 214.500332371703, 237.802820597835, 277.258375846908, 311.044410357384]","[0.840696606947, -0.670429102713, -0.824122902897, -0.532834618419, 0.126343985128, 0.656643812502]","[0.541506431235, 0.741973596724, -0.566411017655, -0.846219397919, -0.991986490544, -0.754200837644]",2.277410533767701,-0.06728370324207471,-0.31255628596724994,0.3197163252316167,"[1.524364784044, 1.317380766278, 0.403907903289, 0.675103308144, 0.581171165526, 1.30871416198]","[99.313944655974, 82.400140574565, 23.302488226132, 39.455555249073, 33.786034510477, 81.74183678378]",0.034699762955545825
4238,42.57115423084617,3,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232""]","[32.344056909542, 131.905036641857, 310.893338327488]","[0.844850699479, -0.667897982329, 0.654652927631]","[0.535002145407, 0.744252836878, -0.755929589541]",0.9963271478113792,0.277201881593548,0.17444179758104486,0.32752224947674874,"[1.52715239128, 1.999922053974, 1.304867785146]","[99.560979732315, 178.988301685631, 81.450718582054]",0.02479818342058569
4238,42.57115423084617,4,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232"", ""Upsilon_1S -> tau""]","[32.344056909542, 131.905036641857, 277.153387969066, 310.893338327488]","[0.844850699479, -0.667897982329, 0.124526073721, 0.654652927631]","[0.535002145407, 0.744252836878, -0.992216335767, -0.755929589541]",1.550221268431678,0.23903292962550324,-0.117222735756048,0.26622905781203343,"[1.52715239128, 1.908732844626, 0.580401505579, 1.304867785146]","[99.560979732315, 145.248351327209, 33.739950358422, 81.450718582054]",0.02993593811346653
4238,42.57115423084617,5,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232"", ""Upsilon_1S -> tau"", ""electron -> K_long""]","[32.344056909542, 131.905036641857, 237.315082351944, 277.153387969066, 310.893338327488]","[0.844850699479, -0.667897982329, -0.540018785241, 0.124526073721, 0.654652927631]","[0.535002145407, 0.744252836878, -0.841652963867, -0.992216335767, -0.755929589541]",2.0675470802188807,0.0832225866521901,-0.262108781378317,0.27500365852967784,"[1.52715239128, 1.591053203977, 0.681387700602, 0.580401505579, 1.304867785146]","[99.560979732315, 105.410045710087, 39.838305617122, 33.739950358422, 81.450718582054]",0.034283327057585945
4238,42.57115423084617,6,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232"", ""Upsilon_1S -> tau"", ""electron -> K_long"", ""B_plus -> electron""]","[32.344056909542, 131.905036641857, 214.036028057116, 237.315082351944, 277.153387969066, 310.893338327488]","[0.844850699479, -0.667897982329, -0.828685783583, -0.540018785241, 0.124526073721, 0.654652927631]","[0.535002145407, 0.744252836878, -0.559714098524, -0.841652963867, -0.992216335767, -0.755929589541]",2.2784193559322867,-0.06876214172041557,-0.31170966756928786,0.31920393009819675,"[1.52715239128, 1.313842641131, 0.40350732301, 0.681387700602, 0.580401505579, 1.304867785146]","[99.560979732315, 82.130991415259, 23.279054294828, 39.838305617122, 33.739950358422, 81.450718582054]",0.03482593832878855
4239,42.580916183236646,3,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232""]","[31.902022110928, 131.709950085, 310.742319400483]","[0.848953037194, -0.665360007112, 0.652658193686]","[0.528468296721, 0.746522645964, -0.757652481164]",0.9951962074324195,0.2787504079228153,0.1724461538401161,0.32777959956559977,"[1.529931925079, 1.999928696405, 1.301014343079]","[99.807927974072, 179.032369315483, 81.159702710445]",0.024780130316431136
4239,42.580916183236646,4,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232"", ""Upsilon_1S -> tau""]","[31.902022110928, 131.709950085, 277.048436995209, 310.742319400483]","[0.848953037194, -0.665360007112, 0.122708383431, 0.652658193686]","[0.528468296721, 0.746522645964, -0.992442770459, -0.757652481164]",1.54849380636868,0.23973990179983506,-0.11877607723459255,0.26754995241680096,"[1.529931925079, 1.909202060465, 0.579632022352, 1.301014343079]","[99.807927974072, 145.338486910209, 33.693882405274, 81.159702710445]",0.029785655771000723
4239,42.580916183236646,5,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232"", ""Upsilon_1S -> tau"", ""electron -> K_long""]","[31.902022110928, 131.709950085, 236.827515549513, 277.048436995209, 310.742319400483]","[0.848953037194, -0.665360007112, -0.547161315238, 0.122708383431, 0.652658193686]","[0.528468296721, 0.746522645964, -0.837027177042, -0.992442770459, -0.757652481164]",2.0696948678311697,0.08235965839234155,-0.2624262971961367,0.27504667747598455,"[1.529931925079, 1.587954965578, 0.687662286207, 0.579632022352, 1.301014343079]","[99.807927974072, 105.117565464513, 40.220921445696, 33.693882405274, 81.159702710445]",0.03444228482715749
4239,42.580916183236646,6,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232"", ""Upsilon_1S -> tau"", ""electron -> K_long"", ""B_plus -> electron""]","[31.902022110928, 131.709950085, 213.571886948796, 236.827515549513, 277.048436995209, 310.742319400483]","[0.848953037194, -0.665360007112, -0.833192670469, -0.547161315238, 0.122708383431, 0.652658193686]","[0.528468296721, 0.746522645964, -0.552982797089, -0.837027177042, -0.992442770459, -0.757652481164]",2.2793804817344934,-0.07023239641793329,-0.31085238051159125,0.31868760875868524,"[1.529931925079, 1.310298515382, 0.403106866673, 0.687662286207, 0.579632022352, 1.301014343079]","[99.807927974072, 81.861936863796, 23.255628600717, 40.220921445696, 33.693882405274, 81.159702710445]",0.03495298981101494
4240,42.59067813562713,3,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232""]","[31.46014265177, 131.514932085278, 310.591353544408]","[0.853003429945, -0.662815214096, 0.650659628892]","[0.521905306067, 0.748783007261, -0.759369506452]",0.9940437726962776,0.28028261491372675,0.17043960229187957,0.3280365867586884,"[1.532703380607, 1.999935040891, 1.297153868677]","[100.054789433509, 179.07642145913, 80.868789107362]",0.02476210980888064
4240,42.59067813562713,4,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232"", ""Upsilon_1S -> tau""]","[31.46014265177, 131.514932085278, 276.943522903125, 310.591353544408]","[0.853003429945, -0.662815214096, 0.120890920408, 0.650659628892]","[0.521905306067, 0.748783007261, -0.992665797418, -0.759369506452]",1.5467441819625647,0.24043469128726963,-0.12033674763551697,0.26886757633805297,"[1.532703380607, 1.909669930793, 0.578862715907, 1.297153868677]","[100.054789433509, 145.428590817847, 33.647830641283, 80.868789107362]",0.02963692678924183
4240,42.59067813562713,5,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232"", ""Upsilon_1S -> tau"", ""electron -> K_long""]","[31.46014265177, 131.514932085278, 236.340120087352, 276.943522903125, 310.591353544408]","[0.853003429945, -0.662815214096, -0.554261734215, 0.120890920408, 0.650659628892]","[0.521905306067, 0.748783007261, -0.832342435531, -0.992665797418, -0.759369506452]",2.071792872539156,0.08149540618681203,-0.26273788521452746,0.27508670916014044,"[1.532703380607, 1.584847476521, 0.693927004382, 0.578862715907, 1.297153868677]","[100.054789433509, 104.825188002074, 40.603402815773, 33.647830641283, 80.868789107362]",0.03460266686371763
4240,42.59067813562713,6,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232"", ""Upsilon_1S -> tau"", ""electron -> K_long"", ""B_plus -> electron""]","[31.46014265177, 131.514932085278, 213.107908948509, 236.340120087352, 276.943522903125, 310.591353544408]","[0.853003429945, -0.662815214096, -0.837643326258, -0.554261734215, 0.120890920408, 0.650659628892]","[0.521905306067, 0.748783007261, -0.54621759215, -0.832342435531, -0.992665797418, -0.759369506452]",2.2802938714237166,-0.07169438255406589,-0.3099845030371866,0.3181673720119967,"[1.532703380607, 1.306748415449, 0.402706534226, 0.693927004382, 0.578862715907, 1.297153868677]","[100.054789433509, 81.592976863231, 23.232211138843, 40.603402815773, 33.647830641283, 80.868789107362]",0.035080926562392006
4241,42.600440088017606,3,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232""]","[31.018418438595, 131.31998260144, 310.440440727329]","[0.857001691042, -0.660263640339, 0.648657251471]","[0.515313595349, 0.751033904192, -0.761080659401]",0.9928698837731825,0.28179843405811944,0.1684222800467149,0.3282931949549706,"[1.53546675308, 1.999941087744, 1.293286394832]","[100.301564162845, 179.120458125889, 80.577977711266]",0.024744121809257513
4241,42.600440088017606,4,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232"", ""Upsilon_1S -> tau""]","[31.018418438595, 131.31998260144, 276.838645670622, 310.440440727329]","[0.857001691042, -0.660263640339, 0.119073690792, 0.648657251471]","[0.515313595349, 0.751033904192, -0.992885419452, -0.761080659401]",1.5449724377707303,0.24111724824165914,-0.12190464482805585,0.2701819198804471,"[1.53546675308, 1.910136456664, 0.578093586303, 1.293286394832]","[100.301564162845, 145.518663069182, 33.601795056707, 80.577977711266]",0.0294897272042098
4241,42.600440088017606,5,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232"", ""Upsilon_1S -> tau"", ""electron -> K_long""]","[31.018418438595, 131.31998260144, 235.852895862359, 276.838645670622, 310.440440727329]","[0.857001691042, -0.660263640339, -0.561319571884, 0.119073690792, 0.648657251471]","[0.515313595349, 0.751033904192, -0.827599141022, -0.992885419452, -0.761080659401]",2.0738410334477,0.08062988421653475,-0.2630435440668027,0.2751237617945709,"[1.53546675308, 1.581730767269, 0.700181794774, 0.578093586303, 1.293286394832]","[100.301564162845, 104.53291326092, 40.985749808262, 33.601795056707, 80.577977711266]",0.03476449239990127
4241,42.600440088017606,6,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232"", ""Upsilon_1S -> tau"", ""electron -> K_long"", ""Sigma_plus -> Higgs""]","[31.018418438595, 83.27995933072, 131.31998260144, 235.852895862359, 276.838645670622, 310.440440727329]","[0.857001691042, 0.117018116878, -0.660263640339, -0.561319571884, 0.119073690792, 0.648657251471]","[0.515313595349, 0.993129780201, 0.751033904192, -0.827599141022, -0.992885419452, -0.761080659401]",2.3491134211519364,0.08669458966010919,-0.05368132335548174,0.10196880088306669,"[0.880842776289, 0.814111382603, 1.581730767269, 0.700181794774, 0.578093586303, 1.293286394832]","[52.261540892125, 48.04002327072, 104.53291326092, 40.985749808262, 33.601795056707, 80.577977711266]",0.04404581935692381
4242,42.61020204040808,3,"[""K_plus -> Xi_minus"", ""tau -> D0"", ""proton -> Delta_1232""]","[30.57684937801, 131.125101592265, 310.289580917339]","[0.86094763725, -0.657705322912, 0.646651079642]","[0.508693587451, 0.753275320326, -0.762785934058]",0.9916745812672942,0.283297797993417,0.1663943245728683,0.3285494081534464,"[1.538222037765, 1.999946837276, 1.289411954427]","[100.548252214255, 179.164479325074, 80.287268460671]",0.024726166229206013
