control,replicate,base,angular_entropy,circular_resultant_R,largest_angular_gap,top_3_gap_sum,top_5_gap_sum,dbscan_cluster_count,average_nearest_neighbor_distance_3d,persistent_neighbor_stability,radial_spiral_fit_R2,fitted_k,golden_k,golden_spiral_error,golden_spiral_relative_error,family_compactness,interaction_compactness,geometry_coherence_score,observed_phi_score,empirical_p_value_score_ge_observed
shuffle_lifetimes,39,1.618033988749895,2.922154599009723,0.2344147486117817,0.6784766534798203,1.9533535553122383,2.9251758787928255,3,0.8188208987211222,0.896551724137931,0.21943062672821667,-0.2037398683711045,0.30634896253003313,0.5100888309011377,1.6650581307293664,0.1375741156105526,0.1058796988557739,-0.7340727668988893,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,40,1.618033988749895,3.1936822880072135,0.11069632992482648,0.9789850107720377,2.2529200876188877,2.9989625044004704,5,0.8301746106978857,0.896551724137931,0.03704230553342236,0.09704813481054253,0.30634896253003313,0.2093008277194906,0.6832104995262442,0.1058736105940047,0.12595191202458222,-0.781427497437218,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,41,1.618033988749895,3.1945730310749,0.3084451499144028,1.73691580626575,2.830815678386802,3.56173248660059,5,0.8238110023265398,0.9310344827586207,0.7620491451329502,0.20249921632062215,0.30634896253003313,0.10384974620941098,0.3389916693425394,0.09914573967337503,0.1056032356537776,-0.5915327304889435,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,42,1.618033988749895,2.8969201191525085,0.3583008788898143,1.213507136413269,2.6621614691898356,3.5786532308617707,3,0.9551277532075875,0.9310344827586207,0.6750287417293861,0.23135381212260397,0.30634896253003313,0.07499515040742916,0.24480301740887062,0.1221002182409959,0.10883546622244208,-0.009888619804957942,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,43,1.618033988749895,3.3006961862058426,0.09195805399959106,0.6842283890460192,1.8345165485953943,2.736886295951506,4,0.8864086636962254,0.896551724137931,0.008322517202473678,0.03498662326567072,0.30634896253003313,0.27136233926436243,0.885794869430182,0.12516805153975913,0.09917148824489877,-1.0399513003088392,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,44,1.618033988749895,3.3021390820667533,0.24706501941652237,1.0296532865083856,2.243598400663777,2.8858959438553753,4,0.9412548857207473,0.9655172413793104,0.04177870829011998,-0.07406667205581244,0.30634896253003313,0.3804156345858456,1.241772230740136,0.1158418971878645,0.10402427376562577,-1.1875510572150725,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,45,1.618033988749895,3.222604375637208,0.12231121010776035,1.1419842376276046,2.4231550597948486,3.2417250772986876,3,0.9147223645391548,0.896551724137931,0.004520707864464124,-0.03267339873810671,0.30634896253003313,0.33902236126813984,1.1066541843924265,0.10493180670166655,0.10810232036952683,-1.0112614097472323,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,46,1.618033988749895,3.2466342381206563,0.27214080836886007,0.9951201396825264,2.2377278190873047,3.114525436498287,3,0.8911929121494708,0.896551724137931,0.1916110777421589,-0.2556067333411459,0.30634896253003313,0.5619556958711791,1.8343646122714954,0.10985491152410422,0.10690128146413161,-1.3385026902492831,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,47,1.618033988749895,3.0340550299696036,0.32225085565560985,1.3348560411430377,2.629340014393277,3.529222591991076,4,0.873577026535218,0.8620689655172413,0.9099812622147379,-0.16450221176006835,0.30634896253003313,0.4708511742901015,1.536976559024388,0.10423141376644984,0.11452338667134272,-0.8228971483756631,-1.1647578339532458,0.7128712871287128
shuffle_lifetimes,48,1.618033988749895,3.041738427435948,0.14785245234096997,0.738337024753676,1.9274322413531044,2.819958118020369,3,1.054680579619176,0.7931034482758621,0.6454976258796559,0.1345739601125975,0.30634896253003313,0.17177500241743562,0.5607167754015017,0.10997035156984238,0.10234301233769652,-0.47586615708256597,-1.1647578339532458,0.7128712871287128
