base,family,theta_rad,x,y,resultant_length
4.6711297071129705,boson,1.5317010199835528,0.021486694770172027,0.5493177658212124,0.5497378337889388
4.6711297071129705,lepton,5.0134274636406335,0.051054840599897344,-0.16444134861775944,0.17218465054675583
4.6711297071129705,meson,3.2161804503287237,-0.3720627642771594,-0.02780291999581477,0.37310012452672103
4.6711297071129705,quark,4.406594136556784,-0.3010512396333335,-0.9536079651068531,1.0
4.875313807531381,baryon,1.6418567343596269,-0.022465517660520823,0.31561444512409986,0.31641298559753933
4.875313807531381,boson,1.24446741696815,0.25092602739172704,0.7414453731018897,0.7827548227362091
4.875313807531381,lepton,1.4842752081459858,0.06712460958647748,0.77388076870223,0.7767864297085084
4.875313807531381,meson,5.586963060267948,0.1591133708444834,-0.13299506289595137,0.2073758701879082
4.875313807531381,quark,4.117898951766515,-0.5600863495967594,-0.8284342345626335,0.9999999999999999
5.079497907949791,baryon,1.8821006218554943,-0.1089617183574566,0.3386362718359762,0.35573470546234154
5.079497907949791,boson,0.8785136725091394,0.5958751237153734,0.7186310229691524,0.933540417034261
5.079497907949791,lepton,4.557652051132529,-0.15405273837470435,-0.9876197657217385,0.9995624281879579
5.079497907949791,meson,2.160613379363078,-0.18627346137100012,0.27831472533356866,0.3348983259866093
5.079497907949791,quark,3.855327041963293,-0.7559223932713242,-0.654661237092096,1.0
5.283682008368201,baryon,2.084895154212916,-0.13675790671532642,0.2421555167706019,0.27810433177423755
5.283682008368201,boson,0.515367957059038,0.8650960609385112,0.4900142020902917,0.9942359442815943
5.283682008368201,lepton,1.6233539595284598,-0.04433686140511947,0.8428086960346848,0.8439740845493672
5.283682008368201,meson,5.946579055845802,0.38854472820634095,-0.13596075021930668,0.4116458810885104
5.283682008368201,quark,3.615292702706192,-0.8898864875787776,-0.45618202422356147,1.0
5.487866108786611,baryon,2.7786395846914322,-0.26970278580302925,0.10242720352463626,0.2884977030962152
5.487866108786611,boson,0.17771436012198055,0.9621793133070692,0.17281623995198292,0.9775758199481024
5.487866108786611,lepton,5.211730823600565,0.2115278552183233,-0.38780556830661134,0.4417433557427635
5.487866108786611,meson,3.6372760923997194,-0.19214658154509578,-0.10389573522992733,0.21843679314262354
5.487866108786611,quark,3.394849331285751,-0.9681015700652549,-0.25055807717411216,1.0
5.692050209205021,baryon,0.4041290818613228,0.10416205204226389,0.044546873385977195,0.11328793852004536
