record_type,members,member_count,persistence_neighbor_score
triplet,"[""D_plus"", ""Upsilon_1S"", ""W""]",3,0.008333333333333333
triplet,"[""D_plus"", ""Upsilon_1S"", ""Higgs""]",3,0.008333333333333333
triplet,"[""Ds_plus"", ""B_plus"", ""Z""]",3,0.008333333333333333
triplet,"[""Ds_plus"", ""B0"", ""Z""]",3,0.008333333333333333
triplet,"[""Ds_plus"", ""Bs0"", ""Z""]",3,0.008333333333333333
triplet,"[""Ds_plus"", ""Bs0"", ""Higgs""]",3,0.008333333333333333
triplet,"[""Ds_plus"", ""Upsilon_1S"", ""Higgs""]",3,0.008333333333333333
triplet,"[""J_psi"", ""B_plus"", ""Z""]",3,0.008333333333333333
triplet,"[""B0"", ""Upsilon_1S"", ""top""]",3,0.008333333333333333
triplet,"[""Bs0"", ""Upsilon_1S"", ""top""]",3,0.008333333333333333
triplet,"[""muon"", ""tau"", ""neutron""]",3,0.004166666666666667
triplet,"[""muon"", ""tau"", ""Lambda""]",3,0.004166666666666667
triplet,"[""muon"", ""tau"", ""Omega_minus""]",3,0.004166666666666667
triplet,"[""muon"", ""tau"", ""K_short""]",3,0.004166666666666667
triplet,"[""muon"", ""tau"", ""K_long""]",3,0.004166666666666667
triplet,"[""muon"", ""tau"", ""D_plus""]",3,0.004166666666666667
triplet,"[""muon"", ""tau"", ""B0""]",3,0.004166666666666667
triplet,"[""muon"", ""tau"", ""W""]",3,0.004166666666666667
triplet,"[""muon"", ""neutron"", ""Sigma_plus""]",3,0.004166666666666667
triplet,"[""muon"", ""neutron"", ""pi_plus""]",3,0.004166666666666667
triplet,"[""muon"", ""neutron"", ""K_long""]",3,0.004166666666666667
triplet,"[""muon"", ""neutron"", ""rho_770""]",3,0.004166666666666667
triplet,"[""muon"", ""neutron"", ""omega_782""]",3,0.004166666666666667
triplet,"[""muon"", ""neutron"", ""D_plus""]",3,0.004166666666666667
triplet,"[""muon"", ""neutron"", ""Higgs""]",3,0.004166666666666667
triplet,"[""muon"", ""neutron"", ""top""]",3,0.004166666666666667
triplet,"[""muon"", ""Lambda"", ""Sigma_plus""]",3,0.004166666666666667
triplet,"[""muon"", ""Lambda"", ""Delta_1232""]",3,0.004166666666666667
triplet,"[""muon"", ""Lambda"", ""K_short""]",3,0.004166666666666667
triplet,"[""muon"", ""Lambda"", ""eta""]",3,0.004166666666666667
triplet,"[""muon"", ""Lambda"", ""phi_1020""]",3,0.004166666666666667
triplet,"[""muon"", ""Lambda"", ""D_plus""]",3,0.004166666666666667
triplet,"[""muon"", ""Lambda"", ""Ds_plus""]",3,0.004166666666666667
triplet,"[""muon"", ""Sigma_plus"", ""pi0""]",3,0.004166666666666667
triplet,"[""muon"", ""Sigma_plus"", ""K_long""]",3,0.004166666666666667
triplet,"[""muon"", ""Sigma_plus"", ""J_psi""]",3,0.004166666666666667
triplet,"[""muon"", ""Sigma_plus"", ""top""]",3,0.004166666666666667
triplet,"[""muon"", ""Xi_minus"", ""pi0""]",3,0.004166666666666667
triplet,"[""muon"", ""Xi_minus"", ""pi_plus""]",3,0.004166666666666667
triplet,"[""muon"", ""Xi_minus"", ""K_long""]",3,0.004166666666666667
triplet,"[""muon"", ""Xi_minus"", ""J_psi""]",3,0.004166666666666667
triplet,"[""muon"", ""Xi_minus"", ""Z""]",3,0.004166666666666667
triplet,"[""muon"", ""Xi_minus"", ""Higgs""]",3,0.004166666666666667
triplet,"[""muon"", ""Omega_minus"", ""rho_770""]",3,0.004166666666666667
triplet,"[""muon"", ""Delta_1232"", ""pi_plus""]",3,0.004166666666666667
triplet,"[""muon"", ""Delta_1232"", ""K_long""]",3,0.004166666666666667
triplet,"[""muon"", ""Delta_1232"", ""eta""]",3,0.004166666666666667
triplet,"[""muon"", ""Delta_1232"", ""omega_782""]",3,0.004166666666666667
triplet,"[""muon"", ""Delta_1232"", ""Ds_plus""]",3,0.004166666666666667
triplet,"[""muon"", ""Delta_1232"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""muon"", ""pi0"", ""pi_plus""]",3,0.004166666666666667
triplet,"[""muon"", ""pi0"", ""D0""]",3,0.004166666666666667
triplet,"[""muon"", ""pi0"", ""W""]",3,0.004166666666666667
triplet,"[""muon"", ""pi0"", ""Z""]",3,0.004166666666666667
triplet,"[""muon"", ""pi0"", ""Higgs""]",3,0.004166666666666667
triplet,"[""muon"", ""pi_plus"", ""B_plus""]",3,0.004166666666666667
triplet,"[""muon"", ""pi_plus"", ""Z""]",3,0.004166666666666667
triplet,"[""muon"", ""K_plus"", ""D0""]",3,0.004166666666666667
triplet,"[""muon"", ""K_short"", ""Ds_plus""]",3,0.004166666666666667
triplet,"[""muon"", ""K_short"", ""J_psi""]",3,0.004166666666666667
triplet,"[""muon"", ""K_short"", ""B_plus""]",3,0.004166666666666667
triplet,"[""muon"", ""K_short"", ""B0""]",3,0.004166666666666667
triplet,"[""muon"", ""K_short"", ""Bs0""]",3,0.004166666666666667
triplet,"[""muon"", ""K_short"", ""Higgs""]",3,0.004166666666666667
triplet,"[""muon"", ""K_long"", ""rho_770""]",3,0.004166666666666667
triplet,"[""muon"", ""K_long"", ""omega_782""]",3,0.004166666666666667
triplet,"[""muon"", ""K_long"", ""D0""]",3,0.004166666666666667
triplet,"[""muon"", ""K_long"", ""W""]",3,0.004166666666666667
triplet,"[""muon"", ""eta"", ""rho_770""]",3,0.004166666666666667
triplet,"[""muon"", ""eta"", ""Ds_plus""]",3,0.004166666666666667
triplet,"[""muon"", ""eta"", ""J_psi""]",3,0.004166666666666667
triplet,"[""muon"", ""eta"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""muon"", ""eta"", ""Z""]",3,0.004166666666666667
triplet,"[""muon"", ""rho_770"", ""B0""]",3,0.004166666666666667
triplet,"[""muon"", ""rho_770"", ""Bs0""]",3,0.004166666666666667
triplet,"[""muon"", ""rho_770"", ""top""]",3,0.004166666666666667
triplet,"[""muon"", ""omega_782"", ""Ds_plus""]",3,0.004166666666666667
triplet,"[""muon"", ""omega_782"", ""B_plus""]",3,0.004166666666666667
triplet,"[""muon"", ""omega_782"", ""B0""]",3,0.004166666666666667
triplet,"[""muon"", ""omega_782"", ""Bs0""]",3,0.004166666666666667
triplet,"[""muon"", ""phi_1020"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""muon"", ""phi_1020"", ""W""]",3,0.004166666666666667
triplet,"[""muon"", ""phi_1020"", ""Z""]",3,0.004166666666666667
triplet,"[""muon"", ""D_plus"", ""J_psi""]",3,0.004166666666666667
triplet,"[""muon"", ""D_plus"", ""W""]",3,0.004166666666666667
triplet,"[""muon"", ""D_plus"", ""Z""]",3,0.004166666666666667
triplet,"[""muon"", ""Ds_plus"", ""top""]",3,0.004166666666666667
triplet,"[""muon"", ""J_psi"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""muon"", ""B_plus"", ""Higgs""]",3,0.004166666666666667
triplet,"[""muon"", ""B_plus"", ""top""]",3,0.004166666666666667
triplet,"[""muon"", ""B0"", ""Z""]",3,0.004166666666666667
triplet,"[""muon"", ""B0"", ""top""]",3,0.004166666666666667
triplet,"[""muon"", ""Bs0"", ""W""]",3,0.004166666666666667
triplet,"[""muon"", ""Bs0"", ""Z""]",3,0.004166666666666667
triplet,"[""muon"", ""Bs0"", ""top""]",3,0.004166666666666667
triplet,"[""muon"", ""Upsilon_1S"", ""W""]",3,0.004166666666666667
triplet,"[""muon"", ""Upsilon_1S"", ""top""]",3,0.004166666666666667
triplet,"[""tau"", ""neutron"", ""Sigma_plus""]",3,0.004166666666666667
triplet,"[""tau"", ""neutron"", ""Delta_1232""]",3,0.004166666666666667
triplet,"[""tau"", ""neutron"", ""eta""]",3,0.004166666666666667
triplet,"[""tau"", ""neutron"", ""phi_1020""]",3,0.004166666666666667
triplet,"[""tau"", ""neutron"", ""Z""]",3,0.004166666666666667
triplet,"[""tau"", ""Lambda"", ""J_psi""]",3,0.004166666666666667
triplet,"[""tau"", ""Lambda"", ""B_plus""]",3,0.004166666666666667
triplet,"[""tau"", ""Lambda"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""tau"", ""Lambda"", ""W""]",3,0.004166666666666667
triplet,"[""tau"", ""Lambda"", ""Z""]",3,0.004166666666666667
triplet,"[""tau"", ""Lambda"", ""Higgs""]",3,0.004166666666666667
triplet,"[""tau"", ""Lambda"", ""top""]",3,0.004166666666666667
triplet,"[""tau"", ""Sigma_plus"", ""Delta_1232""]",3,0.004166666666666667
triplet,"[""tau"", ""Sigma_plus"", ""K_plus""]",3,0.004166666666666667
triplet,"[""tau"", ""Sigma_plus"", ""phi_1020""]",3,0.004166666666666667
triplet,"[""tau"", ""Sigma_plus"", ""D_plus""]",3,0.004166666666666667
triplet,"[""tau"", ""Xi_minus"", ""phi_1020""]",3,0.004166666666666667
triplet,"[""tau"", ""Omega_minus"", ""pi_plus""]",3,0.004166666666666667
triplet,"[""tau"", ""Omega_minus"", ""K_plus""]",3,0.004166666666666667
triplet,"[""tau"", ""Omega_minus"", ""K_short""]",3,0.004166666666666667
triplet,"[""tau"", ""Omega_minus"", ""Z""]",3,0.004166666666666667
triplet,"[""tau"", ""Delta_1232"", ""omega_782""]",3,0.004166666666666667
triplet,"[""tau"", ""Delta_1232"", ""top""]",3,0.004166666666666667
triplet,"[""tau"", ""pi0"", ""pi_plus""]",3,0.004166666666666667
triplet,"[""tau"", ""pi0"", ""rho_770""]",3,0.004166666666666667
triplet,"[""tau"", ""pi0"", ""omega_782""]",3,0.004166666666666667
triplet,"[""tau"", ""pi0"", ""J_psi""]",3,0.004166666666666667
triplet,"[""tau"", ""pi0"", ""Z""]",3,0.004166666666666667
triplet,"[""tau"", ""pi0"", ""top""]",3,0.004166666666666667
triplet,"[""tau"", ""pi_plus"", ""phi_1020""]",3,0.004166666666666667
triplet,"[""tau"", ""pi_plus"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""tau"", ""K_plus"", ""rho_770""]",3,0.004166666666666667
triplet,"[""tau"", ""K_plus"", ""omega_782""]",3,0.004166666666666667
triplet,"[""tau"", ""K_plus"", ""D_plus""]",3,0.004166666666666667
triplet,"[""tau"", ""K_short"", ""eta""]",3,0.004166666666666667
triplet,"[""tau"", ""K_short"", ""omega_782""]",3,0.004166666666666667
triplet,"[""tau"", ""K_short"", ""phi_1020""]",3,0.004166666666666667
triplet,"[""tau"", ""K_short"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""tau"", ""K_short"", ""Z""]",3,0.004166666666666667
triplet,"[""tau"", ""K_long"", ""omega_782""]",3,0.004166666666666667
triplet,"[""tau"", ""K_long"", ""D_plus""]",3,0.004166666666666667
triplet,"[""tau"", ""K_long"", ""J_psi""]",3,0.004166666666666667
triplet,"[""tau"", ""K_long"", ""Z""]",3,0.004166666666666667
triplet,"[""tau"", ""K_long"", ""Higgs""]",3,0.004166666666666667
triplet,"[""tau"", ""K_long"", ""top""]",3,0.004166666666666667
triplet,"[""tau"", ""eta"", ""J_psi""]",3,0.004166666666666667
triplet,"[""tau"", ""rho_770"", ""B0""]",3,0.004166666666666667
triplet,"[""tau"", ""phi_1020"", ""J_psi""]",3,0.004166666666666667
triplet,"[""tau"", ""phi_1020"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""tau"", ""phi_1020"", ""Z""]",3,0.004166666666666667
triplet,"[""tau"", ""phi_1020"", ""Higgs""]",3,0.004166666666666667
triplet,"[""tau"", ""phi_1020"", ""top""]",3,0.004166666666666667
triplet,"[""tau"", ""D_plus"", ""B0""]",3,0.004166666666666667
triplet,"[""tau"", ""D_plus"", ""top""]",3,0.004166666666666667
triplet,"[""tau"", ""J_psi"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""tau"", ""B0"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""tau"", ""B0"", ""W""]",3,0.004166666666666667
triplet,"[""tau"", ""Bs0"", ""W""]",3,0.004166666666666667
triplet,"[""tau"", ""Upsilon_1S"", ""Z""]",3,0.004166666666666667
triplet,"[""tau"", ""Upsilon_1S"", ""Higgs""]",3,0.004166666666666667
triplet,"[""neutron"", ""Lambda"", ""pi_plus""]",3,0.004166666666666667
triplet,"[""neutron"", ""Lambda"", ""eta""]",3,0.004166666666666667
triplet,"[""neutron"", ""Lambda"", ""J_psi""]",3,0.004166666666666667
triplet,"[""neutron"", ""Lambda"", ""Higgs""]",3,0.004166666666666667
triplet,"[""neutron"", ""Sigma_plus"", ""pi0""]",3,0.004166666666666667
triplet,"[""neutron"", ""Sigma_plus"", ""B0""]",3,0.004166666666666667
triplet,"[""neutron"", ""Sigma_plus"", ""Bs0""]",3,0.004166666666666667
triplet,"[""neutron"", ""Xi_minus"", ""Delta_1232""]",3,0.004166666666666667
triplet,"[""neutron"", ""Xi_minus"", ""K_long""]",3,0.004166666666666667
triplet,"[""neutron"", ""Xi_minus"", ""D0""]",3,0.004166666666666667
triplet,"[""neutron"", ""Xi_minus"", ""J_psi""]",3,0.004166666666666667
triplet,"[""neutron"", ""Xi_minus"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""neutron"", ""Omega_minus"", ""Delta_1232""]",3,0.004166666666666667
triplet,"[""neutron"", ""Omega_minus"", ""K_short""]",3,0.004166666666666667
triplet,"[""neutron"", ""Omega_minus"", ""eta""]",3,0.004166666666666667
triplet,"[""neutron"", ""Omega_minus"", ""phi_1020""]",3,0.004166666666666667
triplet,"[""neutron"", ""Omega_minus"", ""D_plus""]",3,0.004166666666666667
triplet,"[""neutron"", ""Omega_minus"", ""J_psi""]",3,0.004166666666666667
triplet,"[""neutron"", ""Omega_minus"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""neutron"", ""Delta_1232"", ""K_plus""]",3,0.004166666666666667
triplet,"[""neutron"", ""Delta_1232"", ""omega_782""]",3,0.004166666666666667
triplet,"[""neutron"", ""Delta_1232"", ""J_psi""]",3,0.004166666666666667
triplet,"[""neutron"", ""Delta_1232"", ""B_plus""]",3,0.004166666666666667
triplet,"[""neutron"", ""pi0"", ""K_long""]",3,0.004166666666666667
triplet,"[""neutron"", ""pi0"", ""D0""]",3,0.004166666666666667
triplet,"[""neutron"", ""pi0"", ""B0""]",3,0.004166666666666667
triplet,"[""neutron"", ""pi0"", ""Bs0""]",3,0.004166666666666667
triplet,"[""neutron"", ""pi0"", ""Higgs""]",3,0.004166666666666667
triplet,"[""neutron"", ""pi_plus"", ""K_short""]",3,0.004166666666666667
triplet,"[""neutron"", ""pi_plus"", ""eta""]",3,0.004166666666666667
triplet,"[""neutron"", ""pi_plus"", ""rho_770""]",3,0.004166666666666667
triplet,"[""neutron"", ""pi_plus"", ""omega_782""]",3,0.004166666666666667
triplet,"[""neutron"", ""pi_plus"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""neutron"", ""pi_plus"", ""top""]",3,0.004166666666666667
triplet,"[""neutron"", ""K_plus"", ""eta""]",3,0.004166666666666667
triplet,"[""neutron"", ""K_plus"", ""D_plus""]",3,0.004166666666666667
triplet,"[""neutron"", ""K_plus"", ""Ds_plus""]",3,0.004166666666666667
triplet,"[""neutron"", ""K_plus"", ""Bs0""]",3,0.004166666666666667
triplet,"[""neutron"", ""K_short"", ""phi_1020""]",3,0.004166666666666667
triplet,"[""neutron"", ""K_short"", ""D0""]",3,0.004166666666666667
triplet,"[""neutron"", ""K_short"", ""Bs0""]",3,0.004166666666666667
triplet,"[""neutron"", ""K_short"", ""Z""]",3,0.004166666666666667
triplet,"[""neutron"", ""K_long"", ""B_plus""]",3,0.004166666666666667
triplet,"[""neutron"", ""K_long"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""neutron"", ""K_long"", ""top""]",3,0.004166666666666667
triplet,"[""neutron"", ""eta"", ""omega_782""]",3,0.004166666666666667
triplet,"[""neutron"", ""eta"", ""Bs0""]",3,0.004166666666666667
triplet,"[""neutron"", ""rho_770"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""neutron"", ""rho_770"", ""W""]",3,0.004166666666666667
triplet,"[""neutron"", ""rho_770"", ""Z""]",3,0.004166666666666667
triplet,"[""neutron"", ""rho_770"", ""top""]",3,0.004166666666666667
triplet,"[""neutron"", ""omega_782"", ""J_psi""]",3,0.004166666666666667
triplet,"[""neutron"", ""phi_1020"", ""D_plus""]",3,0.004166666666666667
triplet,"[""neutron"", ""phi_1020"", ""Z""]",3,0.004166666666666667
triplet,"[""neutron"", ""phi_1020"", ""Higgs""]",3,0.004166666666666667
triplet,"[""neutron"", ""D0"", ""B0""]",3,0.004166666666666667
triplet,"[""neutron"", ""D_plus"", ""Ds_plus""]",3,0.004166666666666667
triplet,"[""neutron"", ""D_plus"", ""Z""]",3,0.004166666666666667
triplet,"[""neutron"", ""Ds_plus"", ""B_plus""]",3,0.004166666666666667
triplet,"[""neutron"", ""Ds_plus"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""neutron"", ""Ds_plus"", ""Z""]",3,0.004166666666666667
triplet,"[""neutron"", ""Ds_plus"", ""Higgs""]",3,0.004166666666666667
triplet,"[""neutron"", ""J_psi"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""neutron"", ""J_psi"", ""top""]",3,0.004166666666666667
triplet,"[""neutron"", ""B0"", ""Higgs""]",3,0.004166666666666667
triplet,"[""neutron"", ""Bs0"", ""Higgs""]",3,0.004166666666666667
triplet,"[""neutron"", ""Z"", ""Higgs""]",3,0.004166666666666667
triplet,"[""neutron"", ""Higgs"", ""top""]",3,0.004166666666666667
triplet,"[""Lambda"", ""Sigma_plus"", ""K_long""]",3,0.004166666666666667
triplet,"[""Lambda"", ""Sigma_plus"", ""J_psi""]",3,0.004166666666666667
triplet,"[""Lambda"", ""Sigma_plus"", ""B_plus""]",3,0.004166666666666667
triplet,"[""Lambda"", ""Delta_1232"", ""omega_782""]",3,0.004166666666666667
triplet,"[""Lambda"", ""Delta_1232"", ""top""]",3,0.004166666666666667
triplet,"[""Lambda"", ""pi0"", ""K_short""]",3,0.004166666666666667
triplet,"[""Lambda"", ""pi0"", ""rho_770""]",3,0.004166666666666667
triplet,"[""Lambda"", ""pi0"", ""omega_782""]",3,0.004166666666666667
triplet,"[""Lambda"", ""pi0"", ""phi_1020""]",3,0.004166666666666667
triplet,"[""Lambda"", ""pi0"", ""J_psi""]",3,0.004166666666666667
triplet,"[""Lambda"", ""pi0"", ""B0""]",3,0.004166666666666667
triplet,"[""Lambda"", ""pi0"", ""Higgs""]",3,0.004166666666666667
triplet,"[""Lambda"", ""pi0"", ""top""]",3,0.004166666666666667
triplet,"[""Lambda"", ""pi_plus"", ""rho_770""]",3,0.004166666666666667
triplet,"[""Lambda"", ""pi_plus"", ""phi_1020""]",3,0.004166666666666667
triplet,"[""Lambda"", ""pi_plus"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""Lambda"", ""pi_plus"", ""W""]",3,0.004166666666666667
triplet,"[""Lambda"", ""pi_plus"", ""Higgs""]",3,0.004166666666666667
triplet,"[""Lambda"", ""pi_plus"", ""top""]",3,0.004166666666666667
triplet,"[""Lambda"", ""K_plus"", ""K_long""]",3,0.004166666666666667
triplet,"[""Lambda"", ""K_short"", ""B0""]",3,0.004166666666666667
triplet,"[""Lambda"", ""K_short"", ""W""]",3,0.004166666666666667
triplet,"[""Lambda"", ""K_long"", ""D0""]",3,0.004166666666666667
triplet,"[""Lambda"", ""K_long"", ""J_psi""]",3,0.004166666666666667
triplet,"[""Lambda"", ""K_long"", ""B_plus""]",3,0.004166666666666667
triplet,"[""Lambda"", ""K_long"", ""W""]",3,0.004166666666666667
triplet,"[""Lambda"", ""K_long"", ""Z""]",3,0.004166666666666667
triplet,"[""Lambda"", ""eta"", ""Z""]",3,0.004166666666666667
triplet,"[""Lambda"", ""rho_770"", ""D_plus""]",3,0.004166666666666667
triplet,"[""Lambda"", ""rho_770"", ""Ds_plus""]",3,0.004166666666666667
triplet,"[""Lambda"", ""omega_782"", ""Ds_plus""]",3,0.004166666666666667
triplet,"[""Lambda"", ""omega_782"", ""W""]",3,0.004166666666666667
triplet,"[""Lambda"", ""omega_782"", ""Z""]",3,0.004166666666666667
triplet,"[""Lambda"", ""phi_1020"", ""D0""]",3,0.004166666666666667
triplet,"[""Lambda"", ""phi_1020"", ""J_psi""]",3,0.004166666666666667
triplet,"[""Lambda"", ""D0"", ""B0""]",3,0.004166666666666667
triplet,"[""Lambda"", ""D0"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""Lambda"", ""D_plus"", ""J_psi""]",3,0.004166666666666667
triplet,"[""Lambda"", ""D_plus"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""Lambda"", ""D_plus"", ""W""]",3,0.004166666666666667
triplet,"[""Lambda"", ""Ds_plus"", ""J_psi""]",3,0.004166666666666667
triplet,"[""Lambda"", ""Ds_plus"", ""W""]",3,0.004166666666666667
triplet,"[""Lambda"", ""J_psi"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""Lambda"", ""B_plus"", ""Higgs""]",3,0.004166666666666667
triplet,"[""Lambda"", ""Z"", ""top""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""Xi_minus"", ""pi0""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""Xi_minus"", ""K_short""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""Xi_minus"", ""K_long""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""Xi_minus"", ""phi_1020""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""Xi_minus"", ""B_plus""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""Omega_minus"", ""Delta_1232""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""Omega_minus"", ""pi_plus""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""Omega_minus"", ""omega_782""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""Delta_1232"", ""K_plus""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""Delta_1232"", ""K_long""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""Delta_1232"", ""J_psi""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""Delta_1232"", ""B0""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""Delta_1232"", ""Bs0""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""Delta_1232"", ""Higgs""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""pi0"", ""pi_plus""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""pi0"", ""K_short""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""pi0"", ""K_long""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""pi0"", ""rho_770""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""pi0"", ""phi_1020""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""pi0"", ""D_plus""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""pi0"", ""Ds_plus""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""pi0"", ""B_plus""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""pi0"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""pi_plus"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""K_plus"", ""K_long""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""K_plus"", ""eta""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""K_plus"", ""phi_1020""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""K_plus"", ""B_plus""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""K_plus"", ""W""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""K_plus"", ""Z""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""K_plus"", ""top""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""K_short"", ""K_long""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""K_short"", ""phi_1020""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""K_short"", ""B_plus""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""K_long"", ""D0""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""K_long"", ""B_plus""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""K_long"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""eta"", ""phi_1020""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""rho_770"", ""J_psi""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""rho_770"", ""B_plus""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""rho_770"", ""W""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""omega_782"", ""D_plus""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""omega_782"", ""Ds_plus""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""omega_782"", ""B_plus""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""omega_782"", ""B0""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""omega_782"", ""Z""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""omega_782"", ""Higgs""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""phi_1020"", ""Ds_plus""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""phi_1020"", ""J_psi""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""phi_1020"", ""B0""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""phi_1020"", ""Bs0""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""phi_1020"", ""Higgs""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""phi_1020"", ""top""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""D0"", ""D_plus""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""D_plus"", ""J_psi""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""D_plus"", ""W""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""Ds_plus"", ""B_plus""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""Ds_plus"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""J_psi"", ""B_plus""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""J_psi"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""B_plus"", ""Upsilon_1S""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""B_plus"", ""W""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""B_plus"", ""top""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""B0"", ""W""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""B0"", ""Z""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""B0"", ""top""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""Bs0"", ""W""]",3,0.004166666666666667
triplet,"[""Sigma_plus"", ""Bs0"", ""Z""]",3,0.004166666666666667
triplet,"[""Xi_minus"", ""Omega_minus"", ""K_plus""]",3,0.004166666666666667
triplet,"[""Xi_minus"", ""Omega_minus"", ""K_long""]",3,0.004166666666666667
triplet,"[""Xi_minus"", ""Omega_minus"", ""top""]",3,0.004166666666666667
triplet,"[""Xi_minus"", ""Delta_1232"", ""pi0""]",3,0.004166666666666667
triplet,"[""Xi_minus"", ""Delta_1232"", ""K_short""]",3,0.004166666666666667
triplet,"[""Xi_minus"", ""Delta_1232"", ""K_long""]",3,0.004166666666666667
triplet,"[""Xi_minus"", ""Delta_1232"", ""D_plus""]",3,0.004166666666666667
