base,name,family,x,y,z
8.346443514644351,rho_770,meson,0.0,-0.0,-0.08265966936381419
8.346443514644351,omega_782,meson,-0.004657565311730008,0.04711147778779468,1.1663292053773442
8.346443514644351,phi_1020,meson,-0.013016264249049586,-0.061745461070231,1.582156678747984
8.346443514644351,D0,meson,0.06195601276362379,0.42571547170224905,11.267197457307917
8.346443514644351,D_plus,meson,-0.23065436507400291,-0.3810736427972508,11.669317322546195
8.346443514644351,Ds_plus,meson,-0.24814305125203698,0.35653073021771353,11.377567751184174
8.346443514644351,J_psi,meson,0.13938145225976778,0.0373604665741617,3.7244148040524654
8.346443514644351,B_plus,meson,-0.32153582239877,0.34296676235905577,12.320353652430827
8.346443514644351,B0,meson,-0.23543717355327962,0.40545722134504886,12.287050836244319
8.346443514644351,Bs0,meson,-0.25419381235391464,0.3942771899949422,12.293879496489762
8.346443514644351,Upsilon_1S,meson,0.07700188783358586,-0.15338523047046904,4.445367569337434
8.346443514644351,W,boson,0.020293702506636688,-0.026034929655542216,0.7882310922760309
8.346443514644351,Z,boson,0.01550709552530284,-0.02813919588389178,0.7649959817301074
8.346443514644351,Higgs,boson,0.14281228428003098,-0.0008054577793142303,3.685178675832777
8.346443514644351,top,quark,0.004088854046289186,0.046120908162365956,1.1389084362748172
8.55062761506276,muon,lepton,0.6276183160978457,-0.11455489474568556,16.74918461424223
8.55062761506276,tau,lepton,0.35130010454332655,-0.23689345852991198,11.09597171977255
8.55062761506276,neutron,baryon,0.19340163563467466,0.9811196702410122,26.300073716822478
8.55062761506276,Lambda,baryon,0.33469329958976407,-0.4084353653811704,13.84879890259473
8.55062761506276,Sigma_plus,baryon,-0.26720782777703256,0.433964527742045,13.362837396118582
8.55062761506276,Xi_minus,baryon,-0.097475409348847,-0.513977291892961,13.719169493736818
8.55062761506276,Omega_minus,baryon,-0.5150291742564429,-0.02494860667660749,13.521150664275083
8.55062761506276,Delta_1232,baryon,0.0008365727166790318,0.011526967614188543,0.22225309913704822
8.55062761506276,pi0,meson,0.20822418284136493,-0.13325847207603278,6.439541066697468
8.55062761506276,pi_plus,meson,0.5565138142757516,0.12118527009472459,14.943771874719356
8.55062761506276,K_plus,meson,-0.0956323800522711,0.5701512413944836,15.169617903259415
8.55062761506276,K_short,meson,0.4943559263723688,-0.05221896831625052,13.032361426487812
8.55062761506276,K_long,meson,0.561171956722217,-0.21682329413730955,15.789274872247002
8.55062761506276,eta,meson,0.08470364378102521,0.1655214003768115,4.82282926003031
8.55062761506276,rho_770,meson,0.0,-0.0,-0.08265966936381419
8.55062761506276,omega_782,meson,-0.00042501946456961716,0.047339239668985386,1.1663292053773442
8.55062761506276,phi_1020,meson,-0.020403736656739783,-0.05971275096843983,1.582156678747984
8.55062761506276,D0,meson,0.3642494467888293,0.22889856023633373,11.267197457307917
8.55062761506276,D_plus,meson,-0.44166019696927256,-0.05792087512737971,11.669317322546195
8.55062761506276,Ds_plus,meson,0.11405073587216091,0.4191438477674051,11.377567751184174
8.55062761506276,J_psi,meson,0.14425978592195168,-0.0034796353880321793,3.7244148040524654
8.55062761506276,B_plus,meson,0.09014471708204479,0.46139507490967485,12.320353652430827
8.55062761506276,B0,meson,0.19009263613539001,0.4285918929689447,12.287050836244319
8.55062761506276,Bs0,meson,0.17026136092602157,0.43712705906285876,12.293879496489762
8.55062761506276,Upsilon_1S,meson,0.021208970582463547,-0.17031294496675004,4.445367569337434
8.55062761506276,W,boson,0.01868161361684156,-0.02721487160116585,0.7882310922760309
8.55062761506276,Z,boson,0.013828247508927562,-0.029001102176550775,0.7649959817301074
8.55062761506276,Higgs,boson,0.1369069366341995,-0.04065080571100557,3.685178675832777
8.55062761506276,top,quark,0.008101765937729377,0.04558747948530932,1.1389084362748172
8.754811715481171,muon,lepton,0.10294310070971438,-0.6296271060143139,16.74918461424223
8.754811715481171,tau,lepton,0.06911529793793461,-0.41803510586715775,11.09597171977255
8.754811715481171,neutron,baryon,0.8512771283041372,-0.5247163527338,26.300073716822478
8.754811715481171,Lambda,baryon,-0.17062411533019375,-0.4997263888890825,13.84879890259473
8.754811715481171,Sigma_plus,baryon,0.21150972321533035,0.46366892450224745,13.362837396118582
8.754811715481171,Xi_minus,baryon,-0.4863302097133358,-0.19276161217817783,13.719169493736818
8.754811715481171,Omega_minus,baryon,-0.30282815227812493,0.41733990163677653,13.521150664275083
8.754811715481171,Delta_1232,baryon,0.0010243144047204535,0.01151180334652766,0.22225309913704822
8.754811715481171,pi0,meson,0.12482532353284813,-0.21338643186696002,6.439541066697468
8.754811715481171,pi_plus,meson,0.36227951057693547,-0.4394849842529472,14.943771874719356
8.754811715481171,K_plus,meson,0.46896165511609617,0.3380724126705764,15.169617903259415
8.754811715481171,K_short,meson,0.24263698672246428,-0.43386852301790596,13.032361426487812
8.754811715481171,K_long,meson,0.026631987822715874,-0.6010133468706055,15.789274872247002
8.754811715481171,eta,meson,0.13678604453288032,0.12594292069637114,4.82282926003031
8.754811715481171,rho_770,meson,0.0,-0.0,-0.08265966936381419
8.754811715481171,omega_782,meson,0.0036203074953415526,0.04720251717463886,1.1663292053773442
8.754811715481171,phi_1020,meson,-0.027178765433928175,-0.05694944957823569,1.582156678747984
8.754811715481171,D0,meson,0.4151649402390759,-0.11273988983726752,11.267197457307917
8.754811715481171,D_plus,meson,-0.333325474449699,0.2954872001379098,11.669317322546195
8.754811715481171,Ds_plus,meson,0.3871207810505608,0.19704475723309883,11.377567751184174
8.754811715481171,J_psi,meson,0.13797463780351185,-0.04226101063238665,3.7244148040524654
8.754811715481171,B_plus,meson,0.4181983016426077,0.21475955315641929,12.320353652430827
8.754811715481171,B0,meson,0.45400755664286085,0.11706134948301489,12.287050836244319
8.754811715481171,Bs0,meson,0.4484557681369094,0.13768231845106138,12.293879496489762
8.754811715481171,Upsilon_1S,meson,-0.03444733785894945,-0.16813595858960814,4.445367569337434
8.754811715481171,W,boson,0.017078273464179772,-0.02824861941900164,0.7882310922760309
8.754811715481171,Z,boson,0.01218049865567371,-0.0297307889085041,0.7649959817301074
8.754811715481171,Higgs,boson,0.12108670923366656,-0.07572322068214034,3.685178675832777
8.754811715481171,top,quark,0.011876327880394154,0.04475276229698702,1.1389084362748172
8.95899581589958,muon,lepton,-0.541041539570458,-0.33808523639892796,16.74918461424223
8.95899581589958,tau,lepton,-0.24416173340634229,-0.3462879179041993,11.09597171977255
8.95899581589958,neutron,baryon,-0.7349436764484005,-0.6781281534109233,26.300073716822478
8.95899581589958,Lambda,baryon,-0.5088112418925714,-0.14124507994288826,13.84879890259473
8.95899581589958,Sigma_plus,baryon,0.4988668637263029,0.104197345645553,13.362837396118582
8.95899581589958,Xi_minus,baryon,-0.43628019809568164,0.28867577099393055,13.719169493736818
8.95899581589958,Omega_minus,baryon,0.16235164927571155,0.4894072182629041,13.521150664275083
8.95899581589958,Delta_1232,baryon,0.0012035713152725315,0.011494444413624192,0.22225309913704822
8.95899581589958,pi0,meson,0.019213009993781748,-0.24646701796989354,6.439541066697468
8.95899581589958,pi_plus,meson,-0.19976789160399944,-0.5333725570853547,14.943771874719356
8.95899581589958,K_plus,meson,0.5233005255416414,-0.24571233209990653,15.169617903259415
8.95899581589958,K_short,meson,-0.19533821776033627,-0.4571187846432391,13.032361426487812
8.95899581589958,K_long,meson,-0.5256224452986201,-0.2926556865845856,15.789274872247002
8.95899581589958,eta,meson,0.1708202321522698,0.07343357229447711,4.82282926003031
8.95899581589958,rho_770,meson,0.0,-0.0,-0.08265966936381419
8.95899581589958,omega_782,meson,0.0074639307374942294,0.046749053380028896,1.1663292053773442
8.95899581589958,phi_1020,meson,-0.03331622152777942,-0.053590619336675194,1.582156678747984
8.95899581589958,D0,meson,0.21213198375309328,-0.37426225007768554,11.267197457307917
8.95899581589958,D_plus,meson,-0.012167822172628155,0.445275758902316,11.669317322546195
8.95899581589958,Ds_plus,meson,0.41137936683704235,-0.13948531110837883,11.377567751184174
8.95899581589958,J_psi,meson,0.12238629407819245,-0.07644990986578842,3.7244148040524654
8.95899581589958,B_plus,meson,0.43492236302868464,-0.17847695455226545,12.320353652430827
8.95899581589958,B0,meson,0.38452584239746473,-0.26826497639484215,12.287050836244319
8.95899581589958,Bs0,meson,0.3964373904727504,-0.25081146748998734,12.293879496489762
8.95899581589958,Upsilon_1S,meson,-0.08434815371686444,-0.149471430785188,4.445367569337434
8.95899581589958,W,boson,0.015491808777227112,-0.029148855627738335,0.7882310922760309
8.95899581589958,Z,boson,0.010569082691947009,-0.03034104229708804,0.7649959817301074
8.95899581589958,Higgs,boson,0.09771866920734758,-0.10414921503237372,3.685178675832777
8.95899581589958,top,quark,0.015408337519513584,0.043662799177537855,1.1389084362748172
9.163179916317992,muon,lepton,-0.5385810912551902,0.34199120274366585,16.74918461424223
9.163179916317992,tau,lepton,-0.4142357631772948,-0.08910110353603612,11.09597171977255
9.163179916317992,neutron,baryon,-0.5232520465686543,0.8521779718824671,26.300073716822478
9.163179916317992,Lambda,baryon,-0.41754650304713514,0.3232552710744908,13.84879890259473
9.163179916317992,Sigma_plus,baryon,0.39271140378079206,-0.3248122348437882,13.362837396118582
9.163179916317992,Xi_minus,baryon,-0.034179557456801575,0.5220209477227946,13.719169493736818
9.163179916317992,Omega_minus,baryon,0.48561394633603744,0.1733683316938756,13.521150664275083
9.163179916317992,Delta_1232,baryon,0.0013749091695595787,0.011475210719821412,0.22225309913704822
9.163179916317992,pi0,meson,-0.08580116486211452,-0.2318475594184619,6.439541066697468
9.163179916317992,pi_plus,meson,-0.5571191492389399,-0.11837123264947838,14.943771874719356
9.163179916317992,K_plus,meson,0.06551868887176918,-0.5743912356457549,15.169617903259415
9.163179916317992,K_short,meson,-0.4760374499171286,-0.14318850815583548,13.032361426487812
9.163179916317992,K_long,meson,-0.5123163672013332,0.3153700140939604,15.789274872247002
9.163179916317992,eta,meson,0.18530655310972347,0.01528144715256986,4.82282926003031
9.163179916317992,rho_770,meson,0.0,-0.0,-0.08265966936381419
9.163179916317992,omega_782,meson,0.011097212626231425,0.046022126481846885,1.1663292053773442
9.163179916317992,phi_1020,meson,-0.03880912702848903,-0.049757177945127684,1.582156678747984
9.163179916317992,D0,meson,-0.10252741698647656,-0.4178041875452134,11.267197457307917
9.163179916317992,D_plus,meson,0.3055685330216034,0.32410866848864656,11.669317322546195
9.163179916317992,Ds_plus,meson,0.20066435061418106,-0.3852569971679114,11.377567751184174
9.163179916317992,J_psi,meson,0.09966813081545427,-0.10435160466631298,3.7244148040524654
9.163179916317992,B_plus,meson,0.16314613176255158,-0.4409022849335469,12.320353652430827
9.163179916317992,B0,meson,0.0639868683708055,-0.464469484151222,12.287050836244319
9.163179916317992,Bs0,meson,0.0846777008714462,-0.4614094534840512,12.293879496489762
9.163179916317992,Upsilon_1S,meson,-0.12456247265566592,-0.11806993716573883,4.445367569337434
9.163179916317992,W,boson,0.013928623922132389,-0.029927334649659416,0.7882310922760309
9.163179916317992,Z,boson,0.008997853820656201,-0.030843524170318184,0.7649959817301074
9.163179916317992,Higgs,boson,0.06924374937042523,-0.12490516593256011,3.685178675832777
9.163179916317992,top,quark,0.018697984842431917,0.04235849690399125,1.1389084362748172
9.367364016736401,muon,lepton,0.04623106499343985,0.6363098798865714,16.74918461424223
9.367364016736401,tau,lepton,-0.3714333157625597,0.2038812548716675,11.09597171977255
9.367364016736401,neutron,baryon,0.909208824997136,0.41634038063503687,26.300073716822478
9.367364016736401,Lambda,baryon,-0.011100567838304242,0.5279354410133884,13.84879890259473
9.367364016736401,Sigma_plus,baryon,0.01020985868505724,-0.5095301692238916,13.362837396118582
9.367364016736401,Xi_minus,baryon,0.38150950870824385,0.35794497730034125,13.719169493736818
9.367364016736401,Omega_minus,baryon,0.4456738542807009,-0.2593304820513049,13.521150664275083
9.367364016736401,Delta_1232,baryon,0.0015388457212777067,0.011454378644647144,0.22225309913704822
9.367364016736401,pi0,meson,-0.1718713333515859,-0.17769461295138078,6.439541066697468
9.367364016736401,pi_plus,meson,-0.41593441759010563,0.38909132017002995,14.943771874719356
9.367364016736401,K_plus,meson,-0.43901640072762516,-0.37614171540829394,15.169617903259415
9.367364016736401,K_short,meson,-0.42476231430932876,0.2582471276395529,13.032361426487812
9.367364016736401,K_long,meson,-0.001914722481328215,0.6016000662648032,15.789274872247002
9.367364016736401,eta,meson,0.18112355634210275,-0.0420273552638359,4.82282926003031
9.367364016736401,rho_770,meson,0.0,-0.0,-0.08265966936381419
9.367364016736401,omega_782,meson,0.014516107886637392,0.04506070201191284,1.1663292053773442
9.367364016736401,phi_1020,meson,-0.04366427311676823,-0.045556079187752424,1.582156678747984
9.367364016736401,D0,meson,-0.35377477195476265,-0.2447766759570657,11.267197457307917
9.367364016736401,D_plus,meson,0.4445278615385219,0.02852258190358697,11.669317322546195
9.367364016736401,Ds_plus,meson,-0.10822262155332157,-0.42068634356058393,11.377567751184174
9.367364016736401,J_psi,meson,0.07205504462749929,-0.12502425460849612,3.7244148040524654
9.367364016736401,B_plus,meson,-0.19949241293926923,-0.4256926853357648,12.320353652430827
9.367364016736401,B0,meson,-0.2850867561199886,-0.37222541895548616,12.287050836244319
9.367364016736401,Bs0,meson,-0.2685252015961529,-0.3846598665016542,12.293879496489762
9.367364016736401,Upsilon_1S,meson,-0.1528120708433183,-0.07813315980421955,4.445367569337434
9.367364016736401,W,boson,0.012393703331824222,-0.030594902211310185,0.7882310922760309
9.367364016736401,Z,boson,0.007469551265555899,-0.03124884254679094,0.7649959817301074
9.367364016736401,Higgs,boson,0.03796962062850385,-0.13767463532852423,3.685178675832777
9.367364016736401,top,quark,0.021748764756627535,0.04087600920704132,1.1389084362748172
9.57154811715481,muon,lepton,0.5704520265648894,0.2856782455835608,16.74918461424223
9.57154811715481,tau,lepton,-0.1586571842110851,0.3928844258107275,11.09597171977255
9.57154811715481,neutron,baryon,0.36777486824947386,-0.9299148596963499,26.300073716822478
9.57154811715481,Lambda,baryon,0.39105761863761335,0.3548422063253084,13.84879890259473
9.57154811715481,Sigma_plus,baryon,-0.3673236217013811,-0.35326844113772343,13.362837396118582
9.57154811715481,Xi_minus,baryon,0.5208589441227184,-0.04878598504400989,13.719169493736818
9.57154811715481,Omega_minus,baryon,0.10703230321546055,-0.5044021901010852,13.521150664275083
9.57154811715481,Delta_1232,baryon,0.0016958555248156807,0.01143218746906275,0.22225309913704822
9.57154811715481,pi0,meson,-0.22726246567270095,-0.09729800818288832,6.439541066697468
9.57154811715481,pi_plus,meson,0.059015108154732446,0.5664898164814284,14.943771874719356
9.57154811715481,K_plus,meson,-0.5631471468945421,0.1307030264480121,15.169617903259415
9.57154811715481,K_short,meson,-0.10848098569150211,0.4851252192320005,13.032361426487812
9.57154811715481,K_long,meson,0.4967789319149157,0.33931843259314937,15.789274872247002
9.57154811715481,eta,meson,0.1608261901498209,-0.09331118804504204,4.82282926003031
9.57154811715481,rho_770,meson,0.0,-0.0,-0.08265966936381419
9.57154811715481,omega_782,meson,0.017720140358270228,0.04389966833207405,1.1663292053773442
9.57154811715481,phi_1020,meson,-0.0478986543854748,-0.04108094455872861,1.582156678747984
9.57154811715481,D0,meson,-0.4284476131125993,0.03879243717983003,11.267197457307917
9.57154811715481,D_plus,meson,0.3529002990670238,-0.27180863908430736,11.669317322546195
9.57154811715481,Ds_plus,meson,-0.3543851680807754,-0.25119770723198814,11.377567751184174
9.57154811715481,J_psi,meson,0.04166570452304565,-0.13815557449223403,3.7244148040524654
9.57154811715481,B_plus,meson,-0.43796721167384645,-0.17086897514570212,12.320353652430827
9.57154811715481,B0,meson,-0.4629663543916247,-0.07408357262533745,12.287050836244319
9.57154811715481,Bs0,meson,-0.45953795128985797,-0.09430730678820728,12.293879496489762
9.57154811715481,Upsilon_1S,meson,-0.16826771877201063,-0.03379784720479367,4.445367569337434
9.57154811715481,W,boson,0.010890862552603724,-0.031161531356099902,0.7882310922760309
9.57154811715481,Z,boson,0.0059860156031176625,-0.03156662753323724,0.7649959817301074
9.57154811715481,Higgs,boson,0.0059398685727997235,-0.14269097821814983,3.685178675832777
9.57154811715481,top,quark,0.02456661110820723,0.03924714659426032,1.1389084362748172
9.775732217573221,muon,lepton,0.5508028440914841,-0.32193757399909506,16.74918461424223
9.775732217573221,tau,lepton,0.11472436951432045,0.4078830631271136,11.09597171977255
9.775732217573221,neutron,baryon,-0.925731098240681,-0.37818240803890213,26.300073716822478
9.775732217573221,Lambda,baryon,0.5261750652220281,-0.044484303107143686,13.84879890259473
9.775732217573221,Sigma_plus,baryon,-0.5094533406480186,0.013510302227202493,13.362837396118582
9.775732217573221,Xi_minus,baryon,0.3223402498269956,-0.4120326144261125,13.719169493736818
9.775732217573221,Omega_minus,baryon,-0.2880346484422614,-0.42768390735111883,13.521150664275083
9.775732217573221,Delta_1232,baryon,0.0018463741818171317,0.011408844756133829,0.22225309913704822
9.775732217573221,pi0,meson,-0.24715128964206695,-0.005600957798100289,6.439541066697468
9.775732217573221,pi_plus,meson,0.47615055272680545,0.31252863277727816,14.943771874719356
9.775732217573221,K_plus,meson,-0.24790991434435164,0.5222630223823136,15.169617903259415
9.775732217573221,K_short,meson,0.261023595252319,0.4230617984562658,13.032361426487812
9.775732217573221,K_long,meson,0.5677546294620403,-0.1989497087618312,15.789274872247002
9.775732217573221,eta,meson,0.12796997584885597,-0.13489153618269295,4.82282926003031
9.775732217573221,rho_770,meson,0.0,-0.0,-0.08265966936381419
9.775732217573221,omega_782,meson,0.02071157283345985,0.04257011868373391,1.1663292053773442
9.775732217573221,phi_1020,meson,-0.051536600642899985,-0.03641296324045516,1.582156678747984
9.775732217573221,D0,meson,-0.31228833933580136,0.2958854566874183,11.267197457307917
9.775732217573221,D_plus,meson,0.0982949438400689,-0.4344613462414531,11.669317322546195
9.775732217573221,Ds_plus,meson,-0.43365174305369636,0.025205182418264752,11.377567751184174
9.775732217573221,J_psi,meson,0.010388666624058681,-0.14392730561799294,3.7244148040524654
9.775732217573221,B_plus,meson,-0.440212029069789,0.16499955948718656,12.320353652430827
9.775732217573221,B0,meson,-0.3947455097225384,0.25298656799422853,12.287050836244319
9.775732217573221,Bs0,meson,-0.4055578554709424,0.2357791819799516,12.293879496489762
9.775732217573221,Upsilon_1S,meson,-0.17126166221584888,0.011214397508538525,4.445367569337434
9.775732217573221,W,boson,0.009422956510168253,-0.03163636853692885,0.7882310922760309
9.775732217573221,Z,boson,0.004548365609916164,-0.03180560841897906,0.7649959817301074
9.775732217573221,Higgs,boson,-0.025135919702299427,-0.14058514446496184,3.685178675832777
9.775732217573221,top,quark,0.02715921081797464,0.037499788864446416,1.1389084362748172
9.97991631799163,muon,lepton,0.055333577147701776,-0.6355830157042665,16.74918461424223
9.97991631799163,tau,lepton,0.33370362009605975,0.2610980047438124,11.09597171977255
9.97991631799163,neutron,baryon,-0.44307586051567566,0.8964841224630214,26.300073716822478
9.97991631799163,Lambda,baryon,0.33889068955996543,-0.40495944613492457,13.84879890259473
9.97991631799163,Sigma_plus,baryon,-0.35926402769468907,0.3614617448199549,13.362837396118582
9.97991631799163,Xi_minus,baryon,-0.06178809780568058,-0.5194769898454629,13.719169493736818
9.97991631799163,Omega_minus,baryon,-0.5046111599062014,-0.10604273010676217,13.521150664275083
9.97991631799163,Delta_1232,baryon,0.0019908021244059043,0.011384530872649264,0.22225309913704822
9.97991631799163,pi0,meson,-0.23268804671741367,0.08349493167149542,6.439541066697468
9.97991631799163,pi_plus,meson,0.5487321170063292,-0.15259934119592217,14.943771874719356
9.97991631799163,K_plus,meson,0.23666392837121375,0.527454429487551,15.169617903259415
9.97991631799163,K_short,meson,0.47844255379885875,0.1349345222910826,13.032361426487812
9.97991631799163,K_long,meson,0.19691596942271547,-0.5684631974704327,15.789274872247002
9.97991631799163,eta,meson,0.08653338295659085,-0.16457221784545392,4.82282926003031
9.97991631799163,rho_770,meson,0.0,-0.0,-0.08265966936381419
9.97991631799163,omega_782,meson,0.023494736736455853,0.04109965449571972,1.1663292053773442
9.97991631799163,phi_1020,meson,-0.05460749466887103,-0.03162193263805552,1.582156678747984
9.97991631799163,D0,meson,-0.07274793129672275,0.4240046566445727,11.267197457307917
9.97991631799163,D_plus,meson,-0.19088804741740445,-0.4024677759965745,11.669317322546195
9.97991631799163,Ds_plus,meson,-0.33032596200087294,0.2820884512035985,11.377567751184174
9.97991631799163,J_psi,meson,-0.020180193932554095,-0.14288370610228965,3.7244148040524654
9.97991631799163,B_plus,meson,-0.22937470089480003,0.41036414531258386,12.320353652430827
9.97991631799163,B0,meson,-0.13867345405066805,0.4478793299241017,12.287050836244319
9.97991631799163,Bs0,meson,-0.1578601813477234,0.4417569013996146,12.293879496489762
9.97991631799163,Upsilon_1S,meson,-0.16297735118136955,0.05380244100707309,4.445367569337434
9.97991631799163,W,boson,0.007992052220977082,-0.03202778520119802,0.7882310922760309
9.97991631799163,Z,boson,0.0031571427910632426,-0.03197368927758786,0.7649959817301074
9.97991631799163,Higgs,boson,-0.05390658786370234,-0.13225005515464852,3.685178675832777
9.97991631799163,top,quark,0.029535463778104582,0.03565828482338323,1.1389084362748172
10.184100418410042,muon,lepton,-0.4717958905881233,-0.42946037330101844,16.74918461424223
10.184100418410042,tau,lepton,0.42306951052173536,0.023290843980296353,11.09597171977255
10.184100418410042,neutron,baryon,0.8328817825737281,0.5534509339198995,26.300073716822478
10.184100418410042,Lambda,baryon,-0.03334926026295907,-0.5269979879698282,13.84879890259473
10.184100418410042,Sigma_plus,baryon,-0.024967080649595068,0.5090205098495866,13.362837396118582
10.184100418410042,Xi_minus,baryon,-0.40028175690583034,-0.33682135784081324,13.719169493736818
10.184100418410042,Omega_minus,baryon,-0.44361094821594266,0.26284369867533397,13.521150664275083
10.184100418410042,Delta_1232,baryon,0.0021295079876975766,0.01135940280204798,0.22225309913704822
10.184100418410042,pi0,meson,-0.18941224839349854,0.15886513418152073,6.439541066697468
10.184100418410042,pi_plus,meson,0.26273431486843685,-0.5053357052082211,14.943771874719356
10.184100418410042,K_plus,meson,0.5493942809767911,0.17995531169745296,15.169617903259415
10.184100418410042,K_short,meson,0.449691224546134,-0.2118782791078288,13.032361426487812
10.184100418410042,K_long,meson,-0.3057042381253464,-0.5181420892807277,15.789274872247002
10.184100418410042,eta,meson,0.040469266381820024,-0.18147804200784415,4.82282926003031
10.184100418410042,rho_770,meson,0.0,-0.0,-0.08265966936381419
10.184100418410042,omega_782,meson,0.026075493386164383,0.039512692880275826,1.1663292053773442
10.184100418410042,phi_1020,meson,-0.05714397580155652,-0.02676735189307341,1.582156678747984
10.184100418410042,D0,meson,0.18650738242855638,0.38766893951396586,11.267197457307917
10.184100418410042,D_plus,meson,-0.39354595755046307,-0.20866273423433154,11.669317322546195
10.184100418410042,Ds_plus,meson,-0.10309070508650756,0.4219732716642297,11.377567751184174
10.184100418410042,J_psi,meson,-0.04876151646751673,-0.13581350525065272,3.7244148040524654
10.184100418410042,B_plus,meson,0.07788424609886928,0.46362218387208043,12.320353652430827
10.184100418410042,B0,meson,0.17131014951962376,0.4364390606982483,12.287050836244319
10.184100418410042,Bs0,meson,0.15266625425239,0.443578641958638,12.293879496489762
10.184100418410042,Upsilon_1S,meson,-0.14515585992030616,0.09157562987613836,4.445367569337434
10.184100418410042,W,boson,0.006599571987116124,-0.03234343168533258,0.7882310922760309
10.184100418410042,Z,boson,0.001812429458979208,-0.03207802138659933,0.7649959817301074
10.184100418410042,Higgs,boson,-0.07937208472810717,-0.11872686919745175,3.685178675832777
10.184100418410042,top,quark,0.031705060206289847,0.03374382987227126,1.1389084362748172
10.388284518828451,muon,lepton,-0.6311030237965376,0.09346950286888969,16.74918461424223
10.388284518828451,tau,lepton,0.36523161771089646,-0.21479324842903436,11.09597171977255
10.388284518828451,neutron,baryon,0.6938829936382469,-0.7200877662754899,26.300073716822478
10.388284518828451,Lambda,baryon,-0.3770883640855728,-0.3696531051615829,13.84879890259473
10.388284518828451,Sigma_plus,baryon,0.3114388851563563,0.40339937453628055,13.362837396118582
10.388284518828451,Xi_minus,baryon,-0.5229647641542692,0.01348953158627277,13.719169493736818
10.388284518828451,Omega_minus,baryon,-0.16272326802014558,0.4892837840713929,13.521150664275083
10.388284518828451,Delta_1232,baryon,0.0022628316186757394,0.011333597370401181,0.22225309913704822
10.388284518828451,pi0,meson,-0.1254949817810751,0.2129932868607849,6.439541066697468
10.388284518828451,pi_plus,meson,-0.17406773841186782,-0.5423042666362258,14.943771874719356
10.388284518828451,K_plus,meson,0.5113238814335408,-0.2697515124218419,15.169617903259415
10.388284518828451,K_short,meson,0.21240636143951908,-0.44944203209259465,13.032361426487812
10.388284518828451,K_long,meson,-0.5892480481771695,-0.12129733554943498,15.789274872247002
10.388284518828451,eta,meson,-0.006611371156089564,-0.18581800511231406,4.82282926003031
10.388284518828451,rho_770,meson,0.0,-0.0,-0.08265966936381419
10.388284518828451,omega_782,meson,0.028460803093677007,0.037830767124733905,1.1663292053773442
10.388284518828451,phi_1020,meson,-0.05918054205640362,-0.021899510033029077,1.582156678747984
10.388284518828451,D0,meson,0.37189338186722604,0.21625800074816257,11.267197457307917
10.388284518828451,D_plus,meson,-0.44171735406270984,0.05748335830739831,11.669317322546195
10.388284518828451,Ds_plus,meson,0.1537926292135099,0.40624741559035543,11.377567751184174
10.388284518828451,J_psi,meson,-0.07438881813530432,-0.12364989863770046,3.7244148040524654
10.388284518828451,B_plus,meson,0.3430150993946334,0.32148425584466206,12.320353652430827
10.388284518828451,B0,meson,0.4004045033111153,0.2439312500680963,12.287050836244319
10.388284518828451,Bs0,meson,0.38997040221174634,0.2607529140549224,12.293879496489762
10.388284518828451,Upsilon_1S,meson,-0.11984127143254483,0.12285922561145397,4.445367569337434
10.388284518828451,W,boson,0.005246412102083244,-0.032590291248346004,0.7882310922760309
10.388284518828451,Z,boson,0.0005139451633848624,-0.032125071470612054,0.7649959817301074
10.388284518828451,Higgs,boson,-0.10085568297011986,-0.10111443277863608,3.685178675832777
10.388284518828451,top,quark,0.03367815230150379,0.031774816359657614,1.1389084362748172
10.59246861924686,muon,lepton,-0.3442596008663691,0.5371339700884862,16.74918461424223
10.59246861924686,tau,lepton,0.1932327424501259,-0.37708272486500705,11.09597171977255
10.59246861924686,neutron,baryon,-0.5428165421405221,-0.8398512973012584,26.300073716822478
10.59246861924686,Lambda,baryon,-0.5267775292318684,-0.03666724942918183,13.84879890259473
10.59246861924686,Sigma_plus,baryon,0.4959592026948493,0.1172591310985456,13.362837396118582
10.59246861924686,Xi_minus,baryon,-0.3915247335984128,0.3469618062410318,13.719169493736818
10.59246861924686,Omega_minus,baryon,0.1855844711870639,0.4810778391950677,13.521150664275083
10.59246861924686,Delta_1232,baryon,0.0023910867633011534,0.011307233984454787,0.22225309913704822
10.59246861924686,pi0,meson,-0.050126438033330625,0.24207947230214222,6.439541066697468
10.59246861924686,pi_plus,meson,-0.5002565583615336,-0.2722808678257631,14.943771874719356
10.59246861924686,K_plus,meson,0.17749980275795574,-0.55019252103152,15.169617903259415
10.59246861924686,K_short,meson,-0.10986078554935502,-0.48481461445585067,13.032361426487812
10.59246861924686,K_long,meson,-0.4958958381521319,0.34060772685802454,15.789274872247002
10.59246861924686,eta,meson,-0.051636270334716905,-0.17862177033722285,4.82282926003031
10.59246861924686,rho_770,meson,0.0,-0.0,-0.08265966936381419
10.59246861924686,omega_782,meson,0.030658382301340135,0.03607281315128856,1.1663292053773442
10.59246861924686,phi_1020,meson,-0.06075247621261528,-0.017060531404739804,1.582156678747984
10.59246861924686,D0,meson,0.42971211628320277,-0.020486763620589637,11.267197457307917
10.59246861924686,D_plus,meson,-0.33363274843219,0.2951402150436995,11.669317322546195
10.59246861924686,Ds_plus,meson,0.3512687461610223,0.2555374795303232,11.377567751184174
