base,score,prominence,width,rank
15.208401680336063,0.0280015712333253,0.0118342679878682,0.019523904780955448,164
17.2876975395079,0.0330089790244289,0.011798839575989196,0.05857171434286812,165
41.29233846769354,0.0474464526957682,0.011743985996979497,0.20500100020003487,166
7.096219243848769,0.0286220889892188,0.0117077007120398,0.03904780956191267,167
1.980956191238248,0.032612389766084,0.011653613906019999,0.019523904780956336,168
8.970514102820564,0.0335747004009573,0.0115654459182605,0.019523904780955448,169
12.514102820564112,0.0324786024864678,0.0114769865268253,0.07809561912382534,170
11.1376675335067,0.0418914477312837,0.011296742408893497,0.04880976195238951,171
18.42984596919384,0.0340929611509337,0.011255920815283801,0.09761952390478257,172
12.172434486897378,0.0401817351981619,0.0112471975620538,0.0780956191238289,173
4.440968193638728,0.0285190970765359,0.011225816220197898,0.019523904780956336,174
20.860572114422883,0.0674697691151591,0.011119199201932703,0.03904780956191445,175
15.159591918383676,0.0290673349730585,0.011043206937555498,0.019523904780959,176
28.738467693538706,0.0470520129961226,0.010977943266228099,0.1073814762952594,177
3.5819163832766554,0.04159040994844,0.0109159948605087,0.019523904780956336,178
27.391318263652728,0.0293831262668487,0.010906813134088797,0.08785757151430218,179
1.7954790958191638,0.0324220473884187,0.010837339748650202,0.019523904780955892,180
7.135267053410682,0.029220864647389,0.0108249381621997,0.039047809561911784,181
2.185957191438288,0.0276370137765261,0.010782408631197098,0.01952390478095678,182
1.8735747149429884,0.0345761366584927,0.010774294592740999,0.019523904780955892,183
36.606601320264055,0.0384821344366222,0.010647341071374397,0.43928785757151445,184
22.93010602120424,0.0278975147663924,0.0106437814533498,0.08785757151430573,185
13.08029605921184,0.0366055582029139,0.010579115124177398,0.048809761952391284,186
2.68381676335267,0.0330883569295892,0.010542394212454398,0.019523904780956336,187
5.475735147029406,0.0343736255334478,0.010516163798100896,0.02928585717143406,188
23.07653530706141,0.0277590783032447,0.0105053449902021,0.18547709541907764,189
28.953230646129224,0.0337466746585073,0.010322772654055103,0.039047809561910896,190
2.927865573114623,0.0277175627386656,0.010233317522178497,0.019523904780956336,191
2.810722144428886,0.0271573330160905,0.010151374410330899,0.029285857171434504,192
1.219523904780956,0.0354604874011296,0.010049005271255202,0.019523904780956336,193
6.656931386277256,0.0568132101050344,0.009862252755699803,0.02928585717143406,194
5.817403480696139,0.0422120061111322,0.009813705901126596,0.019523904780956336,195
11.781956391278255,0.0274932714592048,0.0097178066082803,0.02928585717143406,196
1.5416683336667334,0.0365846815992902,0.009704075219787,0.019523904780955892,197
2.9669133826765357,0.0418561051188519,0.0097023811114825,0.019523904780955892,198
16.243168633726746,0.0415337104280763,0.0092844400418182,0.02928585717143406,199
19.249849969994,0.042131774260498,0.009220244070228603,0.039047809561918,200
2.205481096219244,0.028889176891022,0.009202751870943798,0.029285857171434504,201
1.5611922384476895,0.0359134353498702,0.009032828970367002,0.029285857171434504,202
12.82648529705941,0.0377231157414514,0.009010926241681903,0.019523904780957224,203
