variant,base,top_4_symmetry_score
finite_lifetime_only,20.397597597597596,0.13161495420410865
finite_lifetime_only,20.446446446446444,0.02323618759998596
finite_lifetime_only,20.495295295295293,0.023586931103374818
finite_lifetime_only,20.54414414414414,0.02346468462452894
finite_lifetime_only,20.59299299299299,0.023194046097061452
finite_lifetime_only,20.64184184184184,0.04017796355949475
finite_lifetime_only,20.69069069069069,0.05323300895156345
finite_lifetime_only,20.73953953953954,0.05387491018040015
finite_lifetime_only,20.788388388388388,0.05452988425946901
finite_lifetime_only,20.837237237237236,0.05519833652523519
finite_lifetime_only,20.886086086086085,0.055880689237006786
finite_lifetime_only,20.934934934934933,0.05656590919498308
finite_lifetime_only,20.98378378378378,0.05705192399488645
finite_lifetime_only,21.03263263263263,0.05692289988730323
finite_lifetime_only,21.08148148148148,0.03956987027843852
finite_lifetime_only,21.130330330330327,0.03954526256055391
finite_lifetime_only,21.179179179179176,0.025305148407682637
finite_lifetime_only,21.228028028028024,0.02553014650188068
finite_lifetime_only,21.276876876876877,0.025998248490756912
finite_lifetime_only,21.325725725725725,0.026481961820126337
finite_lifetime_only,21.374574574574574,0.02697827748313012
finite_lifetime_only,21.423423423423422,0.02650352968202459
finite_lifetime_only,21.47227227227227,0.025746774655297542
finite_lifetime_only,21.52112112112112,0.025034642418016857
finite_lifetime_only,21.569969969969968,0.0243632974798649
finite_lifetime_only,21.618818818818816,0.023729331680041068
finite_lifetime_only,21.667667667667665,0.021604703792725232
finite_lifetime_only,21.716516516516513,0.021467378833013372
finite_lifetime_only,21.765365365365362,0.01941583735878819
finite_lifetime_only,21.81421421421421,0.027100630684685406
finite_lifetime_only,21.863063063063063,0.026648136879478382
finite_lifetime_only,21.91191191191191,0.019136432193622342
finite_lifetime_only,21.96076076076076,0.018868672119522888
finite_lifetime_only,22.00960960960961,0.01871553726953417
finite_lifetime_only,22.058458458458457,0.018883524846274872
finite_lifetime_only,22.107307307307305,0.019082279197355403
finite_lifetime_only,22.156156156156154,0.019331524615615273
finite_lifetime_only,22.205005005005003,0.01961180762784585
finite_lifetime_only,22.25385385385385,0.019899280123511064
finite_lifetime_only,22.3027027027027,0.022772906538042415
finite_lifetime_only,22.351551551551548,0.018213378131257653
finite_lifetime_only,22.400400400400397,0.029574088754896654
finite_lifetime_only,22.44924924924925,0.029375078491730905
finite_lifetime_only,22.498098098098097,0.016406744094994916
finite_lifetime_only,22.546946946946946,0.015923428360835427
finite_lifetime_only,22.595795795795794,0.01613508846466662
finite_lifetime_only,22.644644644644643,0.016351670984823527
finite_lifetime_only,22.69349349349349,0.016694636118321338
finite_lifetime_only,22.74234234234234,0.017034315425929286
finite_lifetime_only,22.79119119119119,0.01723636397268714
finite_lifetime_only,22.840040040040037,0.017442528614633704
finite_lifetime_only,22.888888888888886,0.02786184884807491
finite_lifetime_only,22.937737737737734,0.027904117103577042
finite_lifetime_only,22.986586586586583,0.02794636590461856
finite_lifetime_only,23.035435435435435,0.02798859536016426
finite_lifetime_only,23.084284284284283,0.027691665304748467
finite_lifetime_only,23.133133133133132,0.027274947866891625
finite_lifetime_only,23.18198198198198,0.017080855869069066
finite_lifetime_only,23.23083083083083,0.017171645286189332
finite_lifetime_only,23.279679679679678,0.017339371193409208
finite_lifetime_only,23.328528528528526,0.017634783166786037
finite_lifetime_only,23.377377377377375,0.023326429302967792
finite_lifetime_only,23.426226226226223,0.023357755786501327
finite_lifetime_only,23.475075075075072,0.045664723269857266
finite_lifetime_only,23.52392392392392,0.0452645781964803
finite_lifetime_only,23.57277277277277,0.048171341907353844
finite_lifetime_only,23.62162162162162,0.04917904166025192
finite_lifetime_only,23.67047047047047,0.02416965457250194
finite_lifetime_only,23.719319319319318,0.02407630555222567
finite_lifetime_only,23.768168168168167,0.02352842530211132
finite_lifetime_only,23.817017017017015,0.023006638648279513
finite_lifetime_only,23.865865865865864,0.02255958572336395
finite_lifetime_only,23.914714714714712,0.04213364062059361
finite_lifetime_only,23.96356356356356,0.0423733373103293
finite_lifetime_only,24.01241241241241,0.04281806393952957
finite_lifetime_only,24.061261261261258,0.042938313980914036
finite_lifetime_only,24.110110110110107,0.04218490295991227
finite_lifetime_only,24.158958958958955,0.04145983011799426
finite_lifetime_only,24.207807807807807,0.040761524731495025
finite_lifetime_only,24.256656656656656,0.040178383693659454
finite_lifetime_only,24.305505505505504,0.027502541482131625
finite_lifetime_only,24.354354354354353,0.02787612646521361
finite_lifetime_only,24.4032032032032,0.019569386375611963
finite_lifetime_only,24.45205205205205,0.019799675852597298
finite_lifetime_only,24.5009009009009,0.020034676357284918
finite_lifetime_only,24.549749749749747,0.020274534426316822
